"","HMECchr","HMECstart","HMECend","HMECEV","HMECcompartment","TNBCchr","TNBCstart","TNBCend","TNBCEV","TNBCcompartment","D.EV","compartment","sample_maha","padj"
"1752","chr6",15800000,15900000,25.615815,"A","chr6",15800000,15900000,-21.14137,"B",-46.757185,"AB",35.7504752907645,1.67810178487449e-07
"1753","chr6",15900000,16000000,29.119365,"A","chr6",15900000,16000000,-22.294872,"B",-51.414237,"AB",60.2898640057008,2.2889611225812e-12
"1754","chr6",16000000,16100000,18.556805,"A","chr6",16000000,16100000,-18.596424,"B",-37.153229,"AB",11.1731915171834,0.0184097434133668
"1755","chr6",17000000,17100000,39.536645,"A","chr6",17000000,17100000,0.18138,"A",-39.355265,"AA",9.89567691983062,0.0328466000754611
"1756","chr6",20400000,20500000,0.63639,"A","chr6",20400000,20500000,25.83366,"A",25.19727,"AA",8.11030809009619,0.0837907340139372
"1757","chr6",20700000,20800000,-0.771985,"B","chr6",20700000,20800000,25.588112,"A",26.360097,"BA",7.45672488042974,0.0918499708463396
"1758","chr6",22900000,23000000,-22.78891,"B","chr6",22900000,23000000,15.752856,"A",38.541766,"BA",12.1928319477398,0.0123570474038539
"1759","chr6",23000000,23100000,-35.64967,"B","chr6",23000000,23100000,6.460154,"A",42.109824,"BA",12.9805690447371,0.00613826752154756
"1760","chr6",23100000,23200000,-32.62805,"B","chr6",23100000,23200000,7.894234,"A",40.522284,"BA",12.2938072721884,0.00624035643135647
"1761","chr6",23200000,23300000,-37.78576,"B","chr6",23200000,23300000,14.789252,"A",52.575012,"BA",28.2416249226548,3.80140369232661e-06
"1762","chr6",23300000,23400000,-36.656855,"B","chr6",23300000,23400000,16.059156,"A",52.716011,"BA",35.0411724571182,1.47708876842092e-07
"1763","chr6",23500000,23600000,-39.399735,"B","chr6",23500000,23600000,0.17371,"A",39.573445,"BA",9.06260326878792,0.0344585344532328
"1764","chr6",23900000,24000000,-42.06728,"B","chr6",23900000,24000000,-3.075014,"B",38.992266,"BB",6.22217579572996,0.0881741871123273
"1765","chr6",24400000,24500000,-14.629775,"B","chr6",24400000,24500000,18.11315,"A",32.742925,"BA",11.5959860689276,0.015162303348248
"1766","chr6",24600000,24700000,-8.71588,"B","chr6",24600000,24700000,23.757634,"A",32.473514,"BA",18.204633843211,0.00069527180690699
"1767","chr6",28400000,28500000,21.77166,"A","chr6",28400000,28500000,-22.535484,"B",-44.307144,"AB",27.2761623054596,5.44138922889622e-06
"1768","chr6",28500000,28600000,22.57921,"A","chr6",28500000,28600000,-22.8877,"B",-45.46691,"AB",32.329831694042,9.95933486632814e-07
"1769","chr6",28600000,28700000,24.697395,"A","chr6",28600000,28700000,-14.75954,"B",-39.456935,"AB",12.7260288498753,0.0161190447989406
"1770","chr6",29200000,29300000,-4.702765,"B","chr6",29200000,29300000,-30.601612,"B",-25.898847,"BB",7.8664808561958,0.0931184597814074
"1771","chr6",29400000,29500000,15.569935,"A","chr6",29400000,29500000,-30.156688,"B",-45.726623,"AB",43.7664015862536,3.56854965562998e-09
"1772","chr6",29700000,29800000,42.7082,"A","chr6",29700000,29800000,13.70727,"A",-29.00093,"AA",13.9556589158804,0.00395408424617582
"1773","chr6",38700000,38800000,40.194415,"A","chr6",38700000,38800000,4.470216,"A",-35.724199,"AA",23.8419755932365,3.07220511772284e-05
"1774","chr6",38800000,38900000,31.080935,"A","chr6",38800000,38900000,-17.722662,"B",-48.803597,"AB",53.3280521521038,2.27898343534611e-11
"1775","chr6",38900000,39000000,29.2952,"A","chr6",38900000,39000000,-18.36268,"B",-47.65788,"AB",43.9126177457789,2.22090372511808e-09
"1776","chr6",39000000,39100000,28.70847,"A","chr6",39000000,39100000,-9.476914,"B",-38.185384,"AB",17.5167512436713,0.00074634223401632
"1777","chr6",39300000,39400000,31.664125,"A","chr6",39300000,39400000,-21.367656,"B",-53.031781,"AB",68.9407118185008,1.56708716761848e-14
"1778","chr6",39400000,39500000,26.221855,"A","chr6",39400000,39500000,-28.03505,"B",-54.256905,"AB",79.6326371085102,9.7008252415014e-17
"1779","chr6",39500000,39600000,20.91812,"A","chr6",39500000,39600000,-28.821482,"B",-49.739602,"AB",56.3156116658086,8.76129035465886e-12
"1780","chr6",39600000,39700000,19.392925,"A","chr6",39600000,39700000,-22.766434,"B",-42.159359,"AB",25.2421161038057,1.93753355699676e-05
"1781","chr6",39700000,39800000,18.13232,"A","chr6",39700000,39800000,-25.020696,"B",-43.153016,"AB",30.3922712962533,1.35720020853688e-06
"1782","chr6",39800000,39900000,15.267545,"A","chr6",39800000,39900000,-21.822452,"B",-37.089997,"AB",13.6893174843692,0.00635610796728623
"1783","chr6",39900000,40000000,28.62465,"A","chr6",39900000,40000000,-26.53671,"B",-55.16136,"AB",86.3495612229527,2.76414661106686e-18
"1784","chr6",40000000,40100000,30.250025,"A","chr6",40000000,40100000,-29.424536,"B",-59.674561,"AB",120.356948358719,1.61743157247089e-25
"1785","chr6",40100000,40200000,21.534175,"A","chr6",40100000,40200000,-28.49115,"B",-50.025325,"AB",53.2942731258449,3.75539946765907e-11
"1786","chr6",40200000,40300000,16.517075,"A","chr6",40200000,40300000,-25.345802,"B",-41.862877,"AB",27.3233012596154,8.42202391821015e-06
"1787","chr6",40300000,40400000,14.61795,"A","chr6",40300000,40400000,-23.223566,"B",-37.841516,"AB",18.5916165118226,0.00065857351094613
"1788","chr6",40400000,40500000,10.235415,"A","chr6",40400000,40500000,-24.113022,"B",-34.348437,"AB",11.9586919910828,0.0126227388065105
"1789","chr6",40500000,40600000,13.77337,"A","chr6",40500000,40600000,-20.546388,"B",-34.319758,"AB",12.1394538619835,0.00844226997448694
"1790","chr6",40600000,40700000,14.01555,"A","chr6",40600000,40700000,-23.164358,"B",-37.179908,"AB",16.7904786082151,0.00150159455268108
"1791","chr6",40700000,40800000,13.8631,"A","chr6",40700000,40800000,-20.162798,"B",-34.025898,"AB",11.1936012745721,0.0163541870699484
"1792","chr6",40800000,40900000,29.34218,"A","chr6",40800000,40900000,-9.305224,"B",-38.647404,"AB",25.5962979745498,1.32760095571723e-05
"1793","chr6",40900000,41000000,36.572075,"A","chr6",40900000,41000000,1.91326,"A",-34.658815,"AA",17.0785358653393,0.00072673857778839
"1794","chr6",41100000,41200000,35.297185,"A","chr6",41100000,41200000,-11.462244,"B",-46.759429,"AB",39.5358183576362,2.79979113070346e-08
"1795","chr6",41200000,41300000,38.94438,"A","chr6",41200000,41300000,-2.543714,"B",-41.488094,"AB",28.9507591570837,2.60879645754669e-06
"1796","chr6",46900000,47000000,44.87244,"A","chr6",46900000,47000000,22.206032,"A",-22.666408,"AA",6.85440932103491,0.0740047699074813
"1797","chr6",50300000,50400000,-2.413505,"B","chr6",50300000,50400000,-32.854248,"B",-30.440743,"BB",11.1943553808628,0.0161092603857139
"1798","chr6",51500000,51600000,18.56325,"A","chr6",51500000,51600000,-12.021514,"B",-30.584764,"AB",9.50197053340461,0.0232767176745303
"1799","chr6",58700000,58800000,-50.05648,"B","chr6",58700000,58800000,7.548118,"A",57.604598,"BA",59.5606981375123,7.22479100144384e-13
"1800","chr6",66300000,66400000,-47.598825,"B","chr6",66300000,66400000,-2.289458,"B",45.309367,"BB",8.97318938310553,0.0317542767202401
"1801","chr6",75600000,75700000,36.70663,"A","chr6",75600000,75700000,-6.670912,"B",-43.377542,"AB",15.0376775633293,0.00172877933590361
"1802","chr6",80800000,80900000,-12.14355,"B","chr6",80800000,80900000,14.046744,"A",26.190294,"BA",7.76215666538076,0.088151421279873
"1803","chr6",81300000,81400000,-32.36966,"B","chr6",81300000,81400000,12.40698,"A",44.77664,"BA",23.8377121831982,5.42872091538691e-05
"1804","chr6",81400000,81500000,-43.251995,"B","chr6",81400000,81500000,-2.628236,"B",40.623759,"BB",19.2951260954048,0.00029689633829879
"1805","chr6",81500000,81600000,-48.57261,"B","chr6",81500000,81600000,-10.17202,"B",38.40059,"BB",9.67819296210325,0.0245669845472
"1806","chr6",81600000,81700000,-48.413615,"B","chr6",81600000,81700000,-11.073322,"B",37.340293,"BB",9.064708314021,0.0328719398635797
"1807","chr6",81700000,81800000,-49.07499,"B","chr6",81700000,81800000,-9.562832,"B",39.512158,"BB",14.1295587431626,0.00331535996694377
"1808","chr6",81800000,81900000,-51.519925,"B","chr6",81800000,81900000,-8.551604,"B",42.968321,"BB",21.0991425168923,0.00011883232362516
"1809","chr6",81900000,82000000,-48.460625,"B","chr6",81900000,82000000,-6.268116,"B",42.192509,"BB",21.567082352292,6.48517248746879e-05
"1810","chr6",82000000,82100000,-50.170405,"B","chr6",82000000,82100000,-7.292078,"B",42.878327,"BB",20.7876630719832,0.00013678304286596
"1811","chr6",82100000,82200000,-46.469625,"B","chr6",82100000,82200000,-1.981124,"B",44.488501,"BB",27.8022178143357,5.0303464860565e-06
"1812","chr6",82200000,82300000,-47.128115,"B","chr6",82200000,82300000,6.301368,"A",53.429483,"BA",75.0029966373234,6.03657716913906e-16
"1813","chr6",82300000,82400000,-44.52738,"B","chr6",82300000,82400000,15.444168,"A",59.971548,"BA",116.770303637264,1.28595139956042e-24
"1814","chr6",82400000,82500000,-25.807805,"B","chr6",82400000,82500000,26.125766,"A",51.933571,"BA",72.698190494778,2.82031618916191e-15
"1815","chr6",82500000,82600000,-29.94627,"B","chr6",82500000,82600000,31.70112,"A",61.64739,"BA",124.474454409988,3.52659797162513e-26
"1816","chr6",82600000,82700000,-13.2147,"B","chr6",82600000,82700000,32.548916,"A",45.763616,"BA",55.3219651957691,1.48558558839976e-11
"1817","chr6",82700000,82800000,-17.454095,"B","chr6",82700000,82800000,18.182416,"A",35.636511,"BA",25.6003590028232,1.93679841820097e-05
"1818","chr6",82800000,82900000,-16.70948,"B","chr6",82800000,82900000,8.954366,"A",25.663846,"BA",9.87933297841096,0.0229189245537611
"1819","chr6",85700000,85800000,-47.88938,"B","chr6",85700000,85800000,-12.19609,"B",35.69329,"BB",6.73072682117849,0.069265307175118
"1820","chr6",86200000,86300000,-1.892595,"B","chr6",86200000,86300000,25.20791,"A",27.100505,"BA",11.9510423446272,0.0126435468128584
"1821","chr6",86300000,86400000,-0.2872,"B","chr6",86300000,86400000,23.234678,"A",23.521878,"BA",7.8411687509859,0.0948313929007588
"1822","chr6",90700000,90800000,29.007895,"A","chr6",90700000,90800000,-15.16292,"B",-44.170815,"AB",16.6914156156344,0.00098383388512345
"1823","chr6",90800000,90900000,34.125995,"A","chr6",90800000,90900000,-14.42904,"B",-48.555035,"AB",27.2628654801379,9.13708338414461e-06
"1824","chr6",100700000,100800000,7.988185,"A","chr6",100700000,100800000,34.491476,"A",26.503291,"AA",13.1476228053522,0.0122166437328039
"1825","chr6",100800000,100900000,-0.658635,"B","chr6",100800000,100900000,28.077926,"A",28.736561,"BA",11.740616024192,0.0155356616892436
"1826","chr6",100900000,101000000,-3.947635,"B","chr6",100900000,101000000,25.540306,"A",29.487941,"BA",11.5752758358152,0.0155808608414348
"1827","chr6",101200000,101300000,-5.65544,"B","chr6",101200000,101300000,26.928688,"A",32.584128,"BA",18.744624398216,0.00054032849681133
"1828","chr6",101300000,101400000,-23.19112,"B","chr6",101300000,101400000,21.900952,"A",45.092072,"BA",31.9310241045752,1.17491293482555e-06
"1829","chr6",101400000,101500000,-38.51793,"B","chr6",101400000,101500000,13.297046,"A",51.814976,"BA",30.8718066685169,1.14145836130978e-06
"1830","chr6",101500000,101600000,-28.515925,"B","chr6",101500000,101600000,11.660868,"A",40.176793,"BA",14.1986947302529,0.00409075609505467
"1831","chr6",103600000,103700000,-55.46429,"B","chr6",103600000,103700000,-16.990266,"B",38.474024,"BB",8.01956104173458,0.0494022010444435
"1832","chr6",104600000,104700000,-53.115735,"B","chr6",104600000,104700000,-7.937106,"B",45.178629,"BB",14.7303848878317,0.00223493283527526
"1833","chr6",104700000,104800000,-54.41523,"B","chr6",104700000,104800000,-12.924202,"B",41.491028,"BB",8.77935993329919,0.0373137996882957
"1834","chr6",112200000,112300000,41.308195,"A","chr6",112200000,112300000,-2.38703,"B",-43.695225,"AB",15.1504483475054,0.00198451032440511
"1835","chr6",119500000,119600000,-31.232195,"B","chr6",119500000,119600000,20.520336,"A",51.752531,"BA",66.4469694100341,5.57195173792593e-14
"1836","chr6",119600000,119700000,-19.14692,"B","chr6",119600000,119700000,16.135942,"A",35.282862,"BA",17.7574740106324,0.00061193454024907
"1837","chr6",126300000,126400000,-17.419765,"B","chr6",126300000,126400000,16.586844,"A",34.006609,"BA",12.2371759114473,0.0125648191137238
"1838","chr6",126400000,126500000,-35.117775,"B","chr6",126400000,126500000,3.958472,"A",39.076247,"BA",9.29851270482858,0.0411245530842997
"1839","chr6",126500000,126600000,-39.598365,"B","chr6",126500000,126600000,1.517184,"A",41.115549,"BA",10.6780857519575,0.0107661660666428
"1840","chr6",126800000,126900000,-48.52652,"B","chr6",126800000,126900000,-11.43541,"B",37.09111,"BB",9.22852898700365,0.0316711404626698
"1841","chr6",127000000,127100000,-47.743835,"B","chr6",127000000,127100000,-9.419648,"B",38.324187,"BB",8.71392759098409,0.0514301773502693
"1842","chr6",130100000,130200000,33.876065,"A","chr6",130100000,130200000,-4.819338,"B",-38.695403,"AB",8.88713889658525,0.0499709971214088
"1843","chr6",130200000,130300000,32.322755,"A","chr6",130200000,130300000,-8.939082,"B",-41.261837,"AB",13.6985681679399,0.00636652035525052
"1844","chr6",130400000,130500000,25.302395,"A","chr6",130400000,130500000,-21.425958,"B",-46.728353,"AB",25.7914441637958,1.34647715086282e-05
"1845","chr6",130500000,130600000,15.76712,"A","chr6",130500000,130600000,-27.226374,"B",-42.993494,"AB",22.7651071841327,6.14905818113751e-05
"1846","chr6",130600000,130700000,23.543025,"A","chr6",130600000,130700000,-29.097032,"B",-52.640057,"AB",54.3988239023434,1.79121209953857e-11
"1847","chr6",130700000,130800000,35.2776,"A","chr6",130700000,130800000,-31.034482,"B",-66.312082,"AB",192.552904023716,9.88710933670463e-41
"1848","chr6",130800000,130900000,37.062165,"A","chr6",130800000,130900000,-27.777168,"B",-64.839333,"AB",165.458299389321,8.38973666366363e-35
"1849","chr6",130900000,131000000,34.58261,"A","chr6",130900000,131000000,-26.780928,"B",-61.363538,"AB",113.286571945783,4.8945486820116e-24
"1850","chr6",131000000,131100000,23.28375,"A","chr6",131000000,131100000,-29.404428,"B",-52.688178,"AB",59.333649256517,1.63741674215706e-12
"1851","chr6",131100000,131200000,14.42365,"A","chr6",131100000,131200000,-24.85658,"B",-39.28023,"AB",17.1959388122348,0.00123456579492005
"1852","chr6",131500000,131600000,9.162635,"A","chr6",131500000,131600000,-19.996572,"B",-29.159207,"AB",6.26257132081015,0.0866650962168267
"1853","chr6",147800000,147900000,5.2755,"A","chr6",147800000,147900000,-29.895228,"B",-35.170728,"AB",14.2849923494485,0.00310676173555229
"1854","chr6",147900000,148000000,-0.68131,"B","chr6",147900000,148000000,-32.253346,"B",-31.572036,"BB",10.4073208554844,0.0232767176745303
"1855","chr6",148200000,148300000,2.4974,"A","chr6",148200000,148300000,-32.611002,"B",-35.108402,"AB",15.8306622351175,0.00228465785206294
"1856","chr6",148300000,148400000,-8.32872,"B","chr6",148300000,148400000,-36.03051,"B",-27.70179,"BB",8.82248058544763,0.0606466854887532
"1857","chr6",148400000,148500000,7.520905,"A","chr6",148400000,148500000,-26.651068,"B",-34.171973,"AB",10.1657532066136,0.0209621852911665
"1858","chr6",150300000,150400000,38.682435,"A","chr6",150300000,150400000,10.216222,"A",-28.466213,"AA",8.32357430630346,0.0428001794996711
"1859","chr6",150400000,150500000,38.66177,"A","chr6",150400000,150500000,2.599598,"A",-36.062172,"AA",30.6553403879641,9.99578512882125e-07
"1860","chr6",150500000,150600000,44.346125,"A","chr6",150500000,150600000,1.603936,"A",-42.742189,"AA",67.3702711300738,2.0782392138701e-14
"1861","chr6",150600000,150700000,40.873525,"A","chr6",150600000,150700000,-1.792186,"B",-42.665711,"AB",60.4856403784865,5.89024497844942e-13
"1862","chr6",150700000,150800000,34.20342,"A","chr6",150700000,150800000,-2.0002,"B",-36.20362,"AB",29.5825594023431,1.81602309931131e-06
"1863","chr6",150800000,150900000,40.48231,"A","chr6",150800000,150900000,-2.71663,"B",-43.19894,"AB",63.014957788196,1.39798953451459e-13
"1864","chr6",150900000,151000000,38.44338,"A","chr6",150900000,151000000,0.182812,"A",-38.260568,"AA",40.5070626720743,7.69349571517198e-09
"1865","chr6",151000000,151100000,42.05628,"A","chr6",151000000,151100000,3.669006,"A",-38.387274,"AA",44.4167173113141,8.09270381848401e-10
"1866","chr6",151500000,151600000,30.059525,"A","chr6",151500000,151600000,-10.705116,"B",-40.764641,"AB",21.5870198282482,0.00015808637629742
"1867","chr6",157100000,157200000,-0.59189,"B","chr6",157100000,157200000,28.822278,"A",29.414168,"BA",16.0252617149118,0.00191006816447283
"1868","chr6",157200000,157300000,4.606535,"A","chr6",157200000,157300000,29.534588,"A",24.928053,"AA",10.8002497041957,0.0387989075835787
"1869","chr6",170300000,170400000,21.384925,"A","chr6",170300000,170400000,-16.421518,"B",-37.806443,"AB",8.58764667232275,0.0387989075835787
"1870","chr6",170400000,170500000,23.44757,"A","chr6",170400000,170500000,-16.097852,"B",-39.545422,"AB",8.39727152860796,0.0457604258033497
"1871","chr7",3000000,3100000,23.730215,"A","chr7",3000000,3100000,-11.851364,"B",-35.581579,"AB",15.8975909394555,0.00156023301598712
"1872","chr7",3100000,3200000,13.69902,"A","chr7",3100000,3200000,-15.746146,"B",-29.445166,"AB",7.96742804665347,0.0813586758103784
"1873","chr7",3300000,3400000,14.981745,"A","chr7",3300000,3400000,-20.204948,"B",-35.186693,"AB",18.7100292691643,0.00048901567240382
"1874","chr7",3400000,3500000,24.750865,"A","chr7",3400000,3500000,-19.705244,"B",-44.456109,"AB",60.6783921019781,6.38636009146622e-13
"1875","chr7",3500000,3600000,24.76172,"A","chr7",3500000,3600000,-23.810182,"B",-48.571902,"AB",86.3387737871648,2.27410364503069e-18
"1876","chr7",3600000,3700000,21.252475,"A","chr7",3600000,3700000,-28.269558,"B",-49.522033,"AB",103.792541923859,7.21287145525358e-22
"1877","chr7",3700000,3800000,18.252845,"A","chr7",3700000,3800000,-24.922404,"B",-43.175249,"AB",47.5224620270427,5.63351913220352e-10
"1878","chr7",3800000,3900000,18.590755,"A","chr7",3800000,3900000,-25.689738,"B",-44.280493,"AB",55.3568128946512,1.280643122879e-11
"1879","chr7",3900000,4000000,23.094465,"A","chr7",3900000,4000000,-22.80196,"B",-45.896425,"AB",62.29745948093,3.08097723914524e-13
"1880","chr7",4000000,4100000,22.513755,"A","chr7",4000000,4100000,-23.870998,"B",-46.384753,"AB",64.2865142000551,1.84884441135751e-13
"1881","chr7",4100000,4200000,17.57102,"A","chr7",4100000,4200000,-22.847792,"B",-40.418812,"AB",31.6967098772461,7.30259884710945e-07
"1882","chr7",4200000,4300000,23.14617,"A","chr7",4200000,4300000,-22.783858,"B",-45.930028,"AB",57.8831162102028,3.66774513341315e-12
"1883","chr7",4300000,4400000,6.97176,"A","chr7",4300000,4400000,-24.198906,"B",-31.170666,"AB",11.5136686656499,0.0169115882889614
"1884","chr7",4400000,4500000,6.860065,"A","chr7",4400000,4500000,-24.422182,"B",-31.282247,"AB",12.1216604409559,0.0292408721855785
"1885","chr7",14800000,14900000,-30.852075,"B","chr7",14800000,14900000,-3.435776,"B",27.416299,"BB",11.7480298770107,0.00796593423294057
"1886","chr7",15100000,15200000,-34.019065,"B","chr7",15100000,15200000,3.717076,"A",37.736141,"BA",25.2617703145395,2.50668830084347e-05
"1887","chr7",15200000,15300000,-33.134055,"B","chr7",15200000,15300000,-4.093862,"B",29.040193,"BB",8.19643391877049,0.0719136939263291
"1888","chr7",20700000,20800000,9.58352,"A","chr7",20700000,20800000,-21.688672,"B",-31.272192,"AB",13.1327959661754,0.00527153545117823
"1889","chr7",20800000,20900000,15.21956,"A","chr7",20800000,20900000,-19.761096,"B",-34.980656,"AB",16.7841247694669,0.00242086311439897
"1890","chr7",20900000,21000000,19.38962,"A","chr7",20900000,21000000,-24.98965,"B",-44.37927,"AB",59.8562255189095,8.72206052549666e-13
"1891","chr7",21000000,21100000,24.8373,"A","chr7",21000000,21100000,-23.822722,"B",-48.660022,"AB",86.3607637879557,2.3690818249674e-18
"1892","chr7",21100000,21200000,27.867265,"A","chr7",21100000,21200000,-22.281998,"B",-50.149263,"AB",93.3763273581716,1.2096695172296e-19
"1893","chr7",21200000,21300000,17.886955,"A","chr7",21200000,21300000,-19.030258,"B",-36.917213,"AB",24.882463874197,3.3755408413415e-05
"1894","chr7",25900000,26000000,29.58122,"A","chr7",25900000,26000000,-4.249056,"B",-33.830276,"AB",16.3694344407827,0.00168442576102567
"1895","chr7",26000000,26100000,20.80887,"A","chr7",26000000,26100000,-12.602678,"B",-33.411548,"AB",15.2458020378482,0.00249178576210183
"1896","chr7",26400000,26500000,33.714075,"A","chr7",26400000,26500000,1.808116,"A",-31.905959,"AA",14.304473128356,0.00308300301891403
"1897","chr7",26500000,26600000,31.67583,"A","chr7",26500000,26600000,3.26503,"A",-28.4108,"AA",13.2186856919099,0.00480114817437314
"1898","chr7",26600000,26700000,30.03613,"A","chr7",26600000,26700000,-1.69478,"B",-31.73091,"AB",16.1963956631798,0.00083188091074213
"1899","chr7",26700000,26800000,32.74289,"A","chr7",26700000,26800000,4.067234,"A",-28.675656,"AA",11.1708129667529,0.0117483534897007
"1900","chr7",26800000,26900000,30.78265,"A","chr7",26800000,26900000,3.596836,"A",-27.185814,"AA",7.19723944810594,0.0836313096188996
"1901","chr7",26900000,27000000,40.49008,"A","chr7",26900000,27000000,-1.42841,"B",-41.91849,"AB",45.1322272502538,1.08543799507647e-09
"1902","chr7",27000000,27100000,35.655955,"A","chr7",27000000,27100000,-3.74308,"B",-39.399035,"AB",34.209481804728,1.58173857974708e-07
"1903","chr7",27100000,27200000,48.122265,"A","chr7",27100000,27200000,19.608146,"A",-28.514119,"AA",8.9066613847792,0.0370278289370562
"1904","chr7",27300000,27400000,26.13317,"A","chr7",27300000,27400000,-7.115318,"B",-33.248488,"AB",12.9178896847569,0.00480342212200117
"1905","chr7",28100000,28200000,39.73148,"A","chr7",28100000,28200000,-1.641514,"B",-41.372994,"AB",34.9097539683022,1.13198846224552e-07
"1906","chr7",28200000,28300000,39.835155,"A","chr7",28200000,28300000,-12.867302,"B",-52.702457,"AB",114.356133153722,2.71194958707009e-24
"1907","chr7",28300000,28400000,33.255165,"A","chr7",28300000,28400000,-18.353186,"B",-51.608351,"AB",100.427627468652,2.50585120221233e-21
"1908","chr7",28400000,28500000,39.87596,"A","chr7",28400000,28500000,-15.541266,"B",-55.417226,"AB",120.663538120959,4.47066391038857e-25
"1909","chr7",28500000,28600000,34.84075,"A","chr7",28500000,28600000,-19.695878,"B",-54.536628,"AB",111.500907688925,3.20611109180759e-23
"1910","chr7",28600000,28700000,36.46391,"A","chr7",28600000,28700000,-13.169722,"B",-49.633632,"AB",67.3770200073936,4.2028764459959e-14
"1911","chr7",28700000,28800000,42.49796,"A","chr7",28700000,28800000,-1.515426,"B",-44.013386,"AB",44.9907848662851,1.31915312181283e-09
"1912","chr7",28800000,28900000,34.269065,"A","chr7",28800000,28900000,-15.152222,"B",-49.421287,"AB",68.7342192121912,2.1590005838011e-14
"1913","chr7",28900000,29000000,30.616535,"A","chr7",28900000,29000000,-14.867156,"B",-45.483691,"AB",68.7081437590819,1.32434072056151e-14
"1914","chr7",29000000,29100000,29.360625,"A","chr7",29000000,29100000,-7.187304,"B",-36.547929,"AB",37.046867979464,5.10199610236558e-08
"1915","chr7",29100000,29200000,35.29188,"A","chr7",29100000,29200000,-7.587904,"B",-42.879784,"AB",58.6538967232472,1.64190850425692e-12
"1916","chr7",29200000,29300000,32.862165,"A","chr7",29200000,29300000,-21.78863,"B",-54.650795,"AB",137.773045434833,2.84004949848322e-29
"1917","chr7",29300000,29400000,42.23249,"A","chr7",29300000,29400000,-23.758618,"B",-65.991108,"AB",317.978491358842,2.26069855155725e-67
"1918","chr7",29400000,29500000,31.877405,"A","chr7",29400000,29500000,-16.943884,"B",-48.821289,"AB",80.9563019224577,5.9126676561462e-17
"1919","chr7",29500000,29600000,36.13052,"A","chr7",29500000,29600000,-13.267274,"B",-49.397794,"AB",105.048121407112,2.84605480578489e-22
"1920","chr7",29600000,29700000,42.44697,"A","chr7",29600000,29700000,6.383278,"A",-36.063692,"AA",39.3943814863423,1.83689048283157e-08
"1921","chr7",29700000,29800000,30.502465,"A","chr7",29700000,29800000,3.190264,"A",-27.312201,"AA",7.91380106642874,0.0596227430051227
"1922","chr7",29800000,29900000,32.203935,"A","chr7",29800000,29900000,-1.352822,"B",-33.556757,"AB",14.9313041630797,0.00587783399449591
"1923","chr7",30700000,30800000,37.12335,"A","chr7",30700000,30800000,6.14091,"A",-30.98244,"AA",7.64895248310845,0.0676079071245484
"1924","chr7",31000000,31100000,27.16386,"A","chr7",31000000,31100000,-9.778632,"B",-36.942492,"AB",21.125759701846,0.00017572713824694
"1925","chr7",31100000,31200000,19.673515,"A","chr7",31100000,31200000,-20.208544,"B",-39.882059,"AB",29.7243567307311,6.38125301572539e-06
"1926","chr7",31200000,31300000,14.87304,"A","chr7",31200000,31300000,-29.42017,"B",-44.29321,"AB",59.0524123387694,2.05542525139234e-12
"1927","chr7",31300000,31400000,21.36005,"A","chr7",31300000,31400000,-29.292012,"B",-50.652062,"AB",99.9484147031482,5.25969722606293e-21
"1928","chr7",31400000,31500000,31.19183,"A","chr7",31400000,31500000,-17.472008,"B",-48.663838,"AB",78.2441369081505,1.15925799847595e-16
"1929","chr7",31500000,31600000,24.858575,"A","chr7",31500000,31600000,-14.154672,"B",-39.013247,"AB",36.6941180019622,6.52781227606603e-08
"1930","chr7",31600000,31700000,19.13433,"A","chr7",31600000,31700000,-20.986922,"B",-40.121252,"AB",31.5909421175688,1.23314505037209e-06
"1931","chr7",31700000,31800000,27.692315,"A","chr7",31700000,31800000,-22.159274,"B",-49.851589,"AB",75.6340849580657,6.50319060944112e-16
"1932","chr7",31800000,31900000,27.116445,"A","chr7",31800000,31900000,-15.260572,"B",-42.377017,"AB",19.1439585046584,0.0003474654311894
"1933","chr7",31900000,32000000,37.424235,"A","chr7",31900000,32000000,-13.544278,"B",-50.968513,"AB",42.5754021643766,1.99204450962791e-09
"1934","chr7",32000000,32100000,31.944595,"A","chr7",32000000,32100000,-10.909426,"B",-42.854021,"AB",14.6129475163328,0.00216354292613217
"1935","chr7",32100000,32200000,34.70657,"A","chr7",32100000,32200000,-1.841082,"B",-36.547652,"AB",7.41347045090084,0.0508462994138753
"1936","chr7",32200000,32300000,26.45662,"A","chr7",32200000,32300000,-18.523156,"B",-44.979776,"AB",34.2697232215499,1.9424338056526e-07
"1937","chr7",32300000,32400000,28.809925,"A","chr7",32300000,32400000,-25.060086,"B",-53.870011,"AB",110.966189766378,2.3399436326332e-23
"1938","chr7",32400000,32500000,28.921025,"A","chr7",32400000,32500000,-24.803876,"B",-53.724901,"AB",112.279592381896,1.39582405248529e-23
"1939","chr7",36600000,36700000,20.12338,"A","chr7",36600000,36700000,-15.669158,"B",-35.792538,"AB",7.83448035931396,0.0538489036443199
"1940","chr7",36700000,36800000,16.06547,"A","chr7",36700000,36800000,-20.145776,"B",-36.211246,"AB",12.3269012707183,0.00753277542624648
"1941","chr7",36800000,36900000,21.766585,"A","chr7",36800000,36900000,-27.933016,"B",-49.699601,"AB",78.0448244629579,1.15925799847595e-16
"1942","chr7",40200000,40300000,43.746705,"A","chr7",40200000,40300000,4.704126,"A",-39.042579,"AA",12.4850838241894,0.00639460833254707
