"","HMECchr","HMECstart","HMECend","HMECEV","HMECcompartment","TNBCchr","TNBCstart","TNBCend","TNBCEV","TNBCcompartment","D.EV","compartment","sample_maha","padj"
"25502","chr8",121800000,121900000,7.52695,"A","chr8",121800000,121900000,-2.542234,"B",-10.069184,"AB",0.00812457065393793,1
"25503","chr8",121900000,122000000,15.883725,"A","chr8",121900000,122000000,2.94267,"A",-12.941055,"AA",0.0266551029373358,1
"25504","chr8",122000000,122100000,17.735885,"A","chr8",122000000,122100000,5.388022,"A",-12.347863,"AA",0.0157015033468417,1
"25505","chr8",122100000,122200000,30.024815,"A","chr8",122100000,122200000,15.765168,"A",-14.259647,"AA",0.0119451894111799,1
"25506","chr8",122200000,122300000,22.998025,"A","chr8",122200000,122300000,7.562254,"A",-15.435771,"AA",0.020726196193155,1
"25507","chr8",122300000,122400000,31.0165,"A","chr8",122300000,122400000,9.31899,"A",-21.69751,"AA",0.549650378342378,1
"25508","chr8",122400000,122500000,25.074235,"A","chr8",122400000,122500000,8.783972,"A",-16.290263,"AA",0.0563566333710455,1
"25509","chr8",122500000,122600000,26.930305,"A","chr8",122500000,122600000,12.927188,"A",-14.003117,"AA",0.0146376919242786,1
"25510","chr8",122600000,122700000,29.61153,"A","chr8",122600000,122700000,14.5067,"A",-15.10483,"AA",0.00982267603634587,1
"25511","chr8",122700000,122800000,34.57706,"A","chr8",122700000,122800000,23.78846,"A",-10.7886,"AA",0.0007907516842443,1
"25512","chr8",122800000,122900000,24.160515,"A","chr8",122800000,122900000,15.743104,"A",-8.417411,"AA",1.26502262862795e-05,1
"25513","chr8",122900000,123000000,27.07558,"A","chr8",122900000,123000000,8.755986,"A",-18.319594,"AA",0.0854530738158532,1
"25514","chr8",123000000,123100000,26.3871,"A","chr8",123000000,123100000,13.038484,"A",-13.348616,"AA",0.00589017875473778,1
"25515","chr8",123100000,123200000,41.610155,"A","chr8",123100000,123200000,7.190674,"A",-34.419481,"AA",12.9061497164785,0.00556755896868719
"25516","chr8",123200000,123300000,29.66961,"A","chr8",123200000,123300000,1.299992,"A",-28.369618,"AA",4.08711151362722,0.512168392551173
"25517","chr8",123300000,123400000,26.952215,"A","chr8",123300000,123400000,-4.53315,"B",-31.485365,"AB",6.07083783410311,0.212088873085714
"25518","chr8",123400000,123500000,33.264285,"A","chr8",123400000,123500000,1.81289,"A",-31.451395,"AA",6.40842633757174,0.129552717187933
"25519","chr8",123500000,123600000,35.695145,"A","chr8",123500000,123600000,6.230996,"A",-29.464149,"AA",3.28352121732803,0.707952157985973
"25520","chr8",123600000,123700000,37.563295,"A","chr8",123600000,123700000,18.388066,"A",-19.175229,"AA",0.213104558094917,1
"25521","chr8",123700000,123800000,40.31421,"A","chr8",123700000,123800000,26.503542,"A",-13.810668,"AA",0.0603838860617295,1
"25522","chr8",123800000,123900000,35.638225,"A","chr8",123800000,123900000,26.811398,"A",-8.826827,"AA",5.51337087630316e-05,1
"25523","chr8",123900000,124000000,33.464215,"A","chr8",123900000,124000000,24.20414,"A",-9.260075,"AA",0.00031231415282515,1
"25524","chr8",124000000,124100000,37.59074,"A","chr8",124000000,124100000,32.994924,"A",-4.595816,"AA",0.00054505000482675,1
"25525","chr8",124100000,124200000,39.34599,"A","chr8",124100000,124200000,31.792792,"A",-7.553198,"AA",2.03636269464572e-05,1
"25526","chr8",124200000,124300000,43.598425,"A","chr8",124200000,124300000,36.6216,"A",-6.976825,"AA",0.00113643530842681,1
"25527","chr8",124300000,124400000,40.0102,"A","chr8",124300000,124400000,34.979828,"A",-5.030372,"AA",8.37956139040763e-07,1
"25528","chr8",124400000,124500000,37.50852,"A","chr8",124400000,124500000,36.872014,"A",-0.636505999999997,"AA",0.0242491056630227,1
"25529","chr8",124500000,124600000,41.048385,"A","chr8",124500000,124600000,37.709498,"A",-3.338887,"AA",0.00032270808158418,1
"25530","chr8",124600000,124700000,44.02681,"A","chr8",124600000,124700000,33.236124,"A",-10.790686,"AA",0.0375463643629435,1
"25531","chr8",124700000,124800000,39.66977,"A","chr8",124700000,124800000,24.229236,"A",-15.440534,"AA",0.0677037158465128,1
"25532","chr8",124800000,124900000,32.07645,"A","chr8",124800000,124900000,8.44278,"A",-23.63367,"AA",1.19604266042402,1
"25533","chr8",124900000,125000000,19.337805,"A","chr8",124900000,125000000,-0.944752,"B",-20.282557,"AB",0.723336711088045,1
"25534","chr8",125000000,125100000,23.16676,"A","chr8",125000000,125100000,1.511446,"A",-21.655314,"AA",0.810277734476403,1
"25535","chr8",125100000,125200000,28.82037,"A","chr8",125100000,125200000,4.40477,"A",-24.4156,"AA",1.55957277597593,0.976708852283059
"25536","chr8",125200000,125300000,33.475265,"A","chr8",125200000,125300000,13.62518,"A",-19.850085,"AA",0.538913388273445,1
"25537","chr8",125300000,125400000,31.5735,"A","chr8",125300000,125400000,16.250716,"A",-15.322784,"AA",0.0814583585624909,1
"25538","chr8",125400000,125500000,37.16515,"A","chr8",125400000,125500000,20.379658,"A",-16.785492,"AA",0.0967664472074557,1
"25539","chr8",125500000,125600000,42.09179,"A","chr8",125500000,125600000,19.396498,"A",-22.695292,"AA",1.23945082048177,1
"25540","chr8",125600000,125700000,37.758955,"A","chr8",125600000,125700000,8.634138,"A",-29.124817,"AA",3.42918780675134,0.677175045864517
"25541","chr8",125700000,125800000,39.36073,"A","chr8",125700000,125800000,0.51968,"A",-38.84105,"AA",18.9763190638332,0.00089824883191276
"25542","chr8",125800000,125900000,41.939215,"A","chr8",125800000,125900000,3.8862,"A",-38.053015,"AA",18.4955889917099,0.00060585297996974
"25543","chr8",125900000,126000000,38.52533,"A","chr8",125900000,126000000,4.601182,"A",-33.924148,"AA",8.73306874487589,0.0568254884260461
"25544","chr8",126000000,126100000,42.95789,"A","chr8",126000000,126100000,27.56447,"A",-15.39342,"AA",0.132305937785256,1
"25545","chr8",126100000,126200000,36.641125,"A","chr8",126100000,126200000,33.912702,"A",-2.728423,"AA",0.00401500143908379,1
"25546","chr8",126200000,126300000,37.470005,"A","chr8",126200000,126300000,36.224214,"A",-1.245791,"AA",0.011987107026152,1
"25547","chr8",126300000,126400000,38.009085,"A","chr8",126300000,126400000,35.887368,"A",-2.121717,"AA",0.00278191661952982,1
"25548","chr8",126400000,126500000,36.49226,"A","chr8",126400000,126500000,33.013222,"A",-3.479038,"AA",0.0012581575085525,1
"25549","chr8",126500000,126600000,42.86927,"A","chr8",126500000,126600000,32.209746,"A",-10.659524,"AA",0.0130219451739189,1
"25550","chr8",126600000,126700000,37.444395,"A","chr8",126600000,126700000,27.49636,"A",-9.948035,"AA",0.00119149191774545,1
"25551","chr8",126700000,126800000,17.938395,"A","chr8",126700000,126800000,-4.144512,"B",-22.082907,"AB",1.3767727644193,1
"25552","chr8",126800000,126900000,8.596515,"A","chr8",126800000,126900000,-14.83764,"B",-23.434155,"AB",7.91746699632602,0.0533144350997086
"25553","chr8",126900000,127000000,10.761105,"A","chr8",126900000,127000000,-16.634384,"B",-27.395489,"AB",12.574144725768,0.00865132018004274
"25554","chr8",127000000,127100000,4.65627,"A","chr8",127000000,127100000,-19.38056,"B",-24.03683,"AB",10.1929418354549,0.0284452287615401
"25555","chr8",127100000,127200000,3.103045,"A","chr8",127100000,127200000,-19.342284,"B",-22.445329,"AB",8.61188352470554,0.0412797001252358
"25556","chr8",127200000,127300000,2.643025,"A","chr8",127200000,127300000,-17.379776,"B",-20.022801,"AB",6.05291174968433,0.177356462418589
"25557","chr8",127300000,127400000,18.5234,"A","chr8",127300000,127400000,-9.570624,"B",-28.094024,"AB",7.35811350863509,0.0667328037950646
"25558","chr8",127400000,127500000,25.952355,"A","chr8",127400000,127500000,-1.909802,"B",-27.862157,"AB",6.44588137600909,0.0944533246851748
"25559","chr8",127500000,127600000,37.429855,"A","chr8",127500000,127600000,4.103126,"A",-33.326729,"AA",15.1115732087817,0.00167339059321009
"25560","chr8",127600000,127700000,19.85533,"A","chr8",127600000,127700000,-9.219698,"B",-29.075028,"AB",7.92371048966605,0.0571335628608847
"25561","chr8",127700000,127800000,13.17737,"A","chr8",127700000,127800000,-11.82408,"B",-25.00145,"AB",5.84447337466843,0.168116846517878
"25562","chr8",127800000,127900000,33.266175,"A","chr8",127800000,127900000,0.735824,"A",-32.530351,"AA",9.21992747764806,0.0347638888712892
"25563","chr8",127900000,128000000,35.561,"A","chr8",127900000,128000000,2.239536,"A",-33.321464,"AA",10.1785943152077,0.0185911408227527
"25564","chr8",128000000,128100000,38.247705,"A","chr8",128000000,128100000,12.014856,"A",-26.232849,"AA",3.6449354381315,0.293433660178289
"25565","chr8",128100000,128200000,31.638345,"A","chr8",128100000,128200000,14.870726,"A",-16.767619,"AA",0.18201363099087,1
"25566","chr8",128200000,128300000,38.92958,"A","chr8",128200000,128300000,22.145032,"A",-16.784548,"AA",0.27335369501393,1
"25567","chr8",128300000,128400000,39.29708,"A","chr8",128300000,128400000,18.977896,"A",-20.319184,"AA",0.976398285357543,1
"25568","chr8",128400000,128500000,37.18316,"A","chr8",128400000,128500000,16.360932,"A",-20.822228,"AA",0.944157919338621,1
"25569","chr8",128500000,128600000,35.384785,"A","chr8",128500000,128600000,20.408562,"A",-14.976223,"AA",0.154111980102177,1
"25570","chr8",128600000,128700000,38.786345,"A","chr8",128600000,128700000,22.77933,"A",-16.007015,"AA",0.220880577516893,1
"25571","chr8",128700000,128800000,34.5095,"A","chr8",128700000,128800000,25.993424,"A",-8.516076,"AA",3.45691833078018e-05,1
"25572","chr8",128800000,128900000,41.70674,"A","chr8",128800000,128900000,38.770302,"A",-2.936438,"AA",0.00194374844919325,1
"25573","chr8",128900000,129000000,35.9037,"A","chr8",128900000,129000000,32.200274,"A",-3.703426,"AA",0.00273937292322273,1
"25574","chr8",129000000,129100000,37.080755,"A","chr8",129000000,129100000,30.284718,"A",-6.796037,"AA",3.05895589033414e-06,1
"25575","chr8",129100000,129200000,38.68089,"A","chr8",129100000,129200000,33.05323,"A",-5.62766,"AA",1.79686752673383e-05,1
"25576","chr8",129200000,129300000,37.383645,"A","chr8",129200000,129300000,22.714872,"A",-14.668773,"AA",0.0376291831985054,1
"25577","chr8",129300000,129400000,34.053065,"A","chr8",129300000,129400000,15.983342,"A",-18.069723,"AA",0.110318997483482,1
"25578","chr8",129400000,129500000,30.015995,"A","chr8",129400000,129500000,12.854326,"A",-17.161669,"AA",0.0493000907826809,1
"25579","chr8",129500000,129600000,31.74632,"A","chr8",129500000,129600000,13.453676,"A",-18.292644,"AA",0.0698839124278292,1
"25580","chr8",129600000,129700000,32.96367,"A","chr8",129600000,129700000,10.55223,"A",-22.41144,"AA",0.350486493150464,1
"25581","chr8",129700000,129800000,28.321065,"A","chr8",129700000,129800000,1.526864,"A",-26.794201,"AA",1.70388069436073,0.97957257929703
"25582","chr8",129800000,129900000,36.401675,"A","chr8",129800000,129900000,-0.516804,"B",-36.918479,"AB",12.329776589924,0.00613826752154756
"25583","chr8",129900000,130000000,32.284855,"A","chr8",129900000,130000000,-0.794996,"B",-33.079851,"AB",7.09820742425669,0.0824030389183752
"25584","chr8",130000000,130100000,32.17286,"A","chr8",130000000,130100000,-3.647406,"B",-35.820266,"AB",12.2072513994197,0.00796205671987559
"25585","chr8",130100000,130200000,29.489035,"A","chr8",130100000,130200000,-5.549102,"B",-35.038137,"AB",12.1607878458482,0.00823723479907463
"25586","chr8",130200000,130300000,33.677895,"A","chr8",130200000,130300000,-2.298246,"B",-35.976141,"AB",11.5132842488145,0.0100041809721513
"25587","chr8",130300000,130400000,35.14088,"A","chr8",130300000,130400000,-5.87223,"B",-41.01311,"AB",25.4572545320341,2.25956180825784e-05
"25588","chr8",130400000,130500000,31.673295,"A","chr8",130400000,130500000,-6.317796,"B",-37.991091,"AB",18.4167325896146,0.00062848378705526
"25589","chr8",130500000,130600000,33.764685,"A","chr8",130500000,130600000,-4.601448,"B",-38.366133,"AB",18.4581436244266,0.00061671086462031
"25590","chr8",130600000,130700000,33.44851,"A","chr8",130600000,130700000,1.339722,"A",-32.108788,"AA",5.58650774215268,0.407781859825991
"25591","chr8",130700000,130800000,37.04643,"A","chr8",130700000,130800000,16.503784,"A",-20.542646,"AA",0.72544790517206,1
"25592","chr8",130800000,130900000,45.440355,"A","chr8",130800000,130900000,26.03758,"A",-19.402775,"AA",1.15469068144318,1
"25593","chr8",130900000,131000000,44.012895,"A","chr8",130900000,131000000,35.384408,"A",-8.628487,"AA",0.0156872582968888,1
"25594","chr8",131000000,131100000,44.53292,"A","chr8",131000000,131100000,35.9394,"A",-8.59352,"AA",0.0164900455893492,1
"25595","chr8",131100000,131200000,35.34455,"A","chr8",131100000,131200000,26.436334,"A",-8.908216,"AA",2.75534244649439e-05,1
"25596","chr8",131200000,131300000,35.81601,"A","chr8",131200000,131300000,34.188998,"A",-1.627012,"AA",0.0285522967562385,1
"25597","chr8",131300000,131400000,31.982465,"A","chr8",131300000,131400000,34.660928,"A",2.678463,"AA",0.23018836370838,1
"25598","chr8",131400000,131500000,35.481595,"A","chr8",131400000,131500000,23.060412,"A",-12.421183,"AA",0.00252648671745811,1
"25599","chr8",131500000,131600000,33.06971,"A","chr8",131500000,131600000,19.431592,"A",-13.638118,"AA",0.00461726999155926,1
"25600","chr8",131600000,131700000,30.930765,"A","chr8",131600000,131700000,9.444082,"A",-21.486683,"AA",0.336711403296244,1
"25601","chr8",131700000,131800000,12.40857,"A","chr8",131700000,131800000,-6.770914,"B",-19.179484,"AB",0.901031511704752,1
"25602","chr8",131800000,131900000,-10.679095,"B","chr8",131800000,131900000,-15.921728,"B",-5.242633,"BB",0.0718635453239044,1
"25603","chr8",131900000,132000000,2.70994,"A","chr8",131900000,132000000,-20.097024,"B",-22.806964,"AB",4.28658154584183,0.340318371337655
"25604","chr8",132000000,132100000,-17.506455,"B","chr8",132000000,132100000,-16.761556,"B",0.744899,"BB",0.00347956942210098,1
"25605","chr8",132100000,132200000,-16.408545,"B","chr8",132100000,132200000,-17.67763,"B",-1.269085,"BB",0.0087596106354817,1
"25606","chr8",132200000,132300000,-8.904605,"B","chr8",132200000,132300000,-16.020956,"B",-7.116351,"BB",0.0767328714993381,1
"25607","chr8",132300000,132400000,-24.278105,"B","chr8",132300000,132400000,-10.909356,"B",13.368749,"BB",0.0393507176400014,1
"25608","chr8",132400000,132500000,-28.79859,"B","chr8",132400000,132500000,-10.500756,"B",18.297834,"BB",0.69214084043081,1
"25609","chr8",132500000,132600000,-34.337915,"B","chr8",132500000,132600000,-10.24945,"B",24.088465,"BB",2.8148608219199,0.550412480953794
"25610","chr8",132600000,132700000,-28.58708,"B","chr8",132600000,132700000,-11.67156,"B",16.91552,"BB",0.3934434278315,1
"25611","chr8",132700000,132800000,-28.21641,"B","chr8",132700000,132800000,-9.243862,"B",18.972548,"BB",0.848389210471113,1
"25612","chr8",132800000,132900000,-1.610505,"B","chr8",132800000,132900000,-0.923544,"B",0.686961,"BB",3.52425578679893e-05,1
"25613","chr8",132900000,133000000,4.469015,"A","chr8",132900000,133000000,14.096056,"A",9.627041,"AA",0.273480771151184,1
"25614","chr8",133000000,133100000,-21.594745,"B","chr8",133000000,133100000,-9.283144,"B",12.311601,"BB",0.00628746292529141,1
"25615","chr8",133100000,133200000,-35.148055,"B","chr8",133100000,133200000,-22.198674,"B",12.949381,"BB",0.00758267220201876,1
"25616","chr8",133200000,133300000,-38.68801,"B","chr8",133200000,133300000,-23.238326,"B",15.449684,"BB",0.0273962301007967,1
"25617","chr8",133300000,133400000,-36.752465,"B","chr8",133300000,133400000,-24.486876,"B",12.265589,"BB",0.00274473399178399,1
"25618","chr8",133400000,133500000,-36.329325,"B","chr8",133400000,133500000,-23.872602,"B",12.456723,"BB",0.00632836884472381,1
"25619","chr8",133500000,133600000,-37.13636,"B","chr8",133500000,133600000,-23.506004,"B",13.630356,"BB",0.00916329372824935,1
"25620","chr8",133600000,133700000,-34.038305,"B","chr8",133600000,133700000,-20.84182,"B",13.196485,"BB",0.00566233165795152,1
"25621","chr8",133700000,133800000,-22.083305,"B","chr8",133700000,133800000,-7.686744,"B",14.396561,"BB",0.0271084697778397,1
"25622","chr8",133800000,133900000,18.98947,"A","chr8",133800000,133900000,-2.989502,"B",-21.978972,"AB",1.2448263335453,1
"25623","chr8",133900000,134000000,21.5743,"A","chr8",133900000,134000000,-13.981044,"B",-35.555344,"AB",19.9006243454902,0.00056931082902664
"25624","chr8",134000000,134100000,26.672135,"A","chr8",134000000,134100000,-7.882632,"B",-34.554767,"AB",17.6186002084248,0.00091174739901507
"25625","chr8",134100000,134200000,19.690185,"A","chr8",134100000,134200000,-12.151252,"B",-31.841437,"AB",12.2567929406318,0.0105264229850634
"25626","chr8",134200000,134300000,26.544895,"A","chr8",134200000,134300000,15.882968,"A",-10.661927,"AA",0.00740028827295565,1
"25627","chr8",134300000,134400000,45.745365,"A","chr8",134300000,134400000,23.636868,"A",-22.108497,"AA",3.29534216359628,0.475949861975227
"25628","chr8",134400000,134500000,31.04521,"A","chr8",134400000,134500000,8.244204,"A",-22.801006,"AA",0.944782131669794,1
"25629","chr8",134500000,134600000,21.36708,"A","chr8",134500000,134600000,8.666294,"A",-12.700786,"AA",0.00870430776212727,1
"25630","chr8",134600000,134700000,23.981425,"A","chr8",134600000,134700000,-4.646978,"B",-28.628403,"AB",5.69212309608099,0.255428087492601
"25631","chr8",134700000,134800000,20.50603,"A","chr8",134700000,134800000,-9.389388,"B",-29.895418,"AB",10.428432111571,0.0178566394462357
"25632","chr8",134800000,134900000,20.39344,"A","chr8",134800000,134900000,-17.189638,"B",-37.583078,"AB",33.418724509424,5.88463427192985e-07
"25633","chr8",134900000,135000000,11.769375,"A","chr8",134900000,135000000,-17.491486,"B",-29.260861,"AB",15.2292309709502,0.00213997185642509
"25634","chr8",135000000,135100000,9.87988,"A","chr8",135000000,135100000,-20.96184,"B",-30.84172,"AB",17.0656398327719,0.00112441380982357
"25635","chr8",135100000,135200000,0.0855399999999999,"A","chr8",135100000,135200000,-23.123292,"B",-23.208832,"AB",8.76169716328001,0.0571748199204047
"25636","chr8",135200000,135300000,3.19759,"A","chr8",135200000,135300000,-23.83731,"B",-27.0349,"AB",13.1850878838814,0.00785017807376278
"25637","chr8",135300000,135400000,14.675215,"A","chr8",135300000,135400000,-21.643186,"B",-36.318401,"AB",31.675091029494,1.32443728136685e-06
"25638","chr8",135400000,135500000,9.73002,"A","chr8",135400000,135500000,-16.052966,"B",-25.782986,"AB",6.90109742306331,0.309876771414509
"25639","chr8",135500000,135600000,15.12065,"A","chr8",135500000,135600000,10.465456,"A",-4.655194,"AA",4.86501235281698e-06,1
"25640","chr8",135600000,135700000,7.175085,"A","chr8",135600000,135700000,2.534978,"A",-4.640107,"AA",3.24781886879492e-06,1
"25641","chr8",135700000,135800000,18.86203,"A","chr8",135700000,135800000,13.916712,"A",-4.945318,"AA",5.40215347956778e-09,1
"25642","chr8",135800000,135900000,26.842445,"A","chr8",135800000,135900000,13.631992,"A",-13.210453,"AA",0.00863651098595374,1
"25643","chr8",135900000,136000000,-13.22442,"B","chr8",135900000,136000000,-14.817678,"B",-1.593258,"BB",0.0337000537646823,1
"25644","chr8",136000000,136100000,-14.01858,"B","chr8",136000000,136100000,-20.827742,"B",-6.809162,"BB",0.781009468936283,1
"25645","chr8",136100000,136200000,-14.284615,"B","chr8",136100000,136200000,-22.802454,"B",-8.517839,"BB",0.87393892566007,1
"25646","chr8",136200000,136300000,2.223725,"A","chr8",136200000,136300000,-18.55189,"B",-20.775615,"AB",6.38871163847793,0.117714039270533
"25647","chr8",136300000,136400000,-10.159085,"B","chr8",136300000,136400000,-18.521586,"B",-8.362501,"BB",1.0427709711669,1
"25648","chr8",136400000,136500000,-13.195285,"B","chr8",136400000,136500000,-13.45666,"B",-0.261374999999999,"BB",0.0185247405259421,1
"25649","chr8",136500000,136600000,-11.203365,"B","chr8",136500000,136600000,-8.764388,"B",2.438977,"BB",0.00040410725962243,1
"25650","chr8",136600000,136700000,-16.34718,"B","chr8",136600000,136700000,-12.38662,"B",3.96056,"BB",0.00076845456416391,1
"25651","chr8",136700000,136800000,-21.69069,"B","chr8",136700000,136800000,-14.909076,"B",6.781614,"BB",7.82710621719124e-05,1
"25652","chr8",136800000,136900000,-24.522285,"B","chr8",136800000,136900000,-20.59478,"B",3.927505,"BB",0.00391844041882023,1
"25653","chr8",136900000,137000000,-30.48753,"B","chr8",136900000,137000000,-21.356448,"B",9.131082,"BB",0.00013841305466595,1
"25654","chr8",137000000,137100000,-25.229105,"B","chr8",137000000,137100000,-22.270084,"B",2.959021,"BB",0.00226852570484765,1
"25655","chr8",137100000,137200000,-26.4924,"B","chr8",137100000,137200000,-21.869938,"B",4.622462,"BB",0.0008722331409517,1
"25656","chr8",137200000,137300000,-26.597955,"B","chr8",137200000,137300000,-23.239,"B",3.358955,"BB",0.00350594289408567,1
"25657","chr8",137300000,137400000,-28.259635,"B","chr8",137300000,137400000,-24.12149,"B",4.138145,"BB",0.00315369041427398,1
"25658","chr8",137400000,137500000,-28.49512,"B","chr8",137400000,137500000,-23.036188,"B",5.458932,"BB",0.00090528322527177,1
"25659","chr8",137500000,137600000,-28.02264,"B","chr8",137500000,137600000,-20.172856,"B",7.849784,"BB",8.34593514826776e-07,1
"25660","chr8",137600000,137700000,-24.42437,"B","chr8",137600000,137700000,-18.525224,"B",5.899146,"BB",0.00013105100168273,1
"25661","chr8",137700000,137800000,-25.685975,"B","chr8",137700000,137800000,-20.81988,"B",4.866095,"BB",0.00046559384711338,1
"25662","chr8",137800000,137900000,-30.182015,"B","chr8",137800000,137900000,-20.230428,"B",9.951587,"BB",0.00039440615979717,1
"25663","chr8",137900000,138000000,-34.598895,"B","chr8",137900000,138000000,-18.45132,"B",16.147575,"BB",0.0317497901664463,1
"25664","chr8",138000000,138100000,-32.596635,"B","chr8",138000000,138100000,-16.146256,"B",16.450379,"BB",0.0438910712923782,1
"25665","chr8",138100000,138200000,-30.051335,"B","chr8",138100000,138200000,-13.683962,"B",16.367373,"BB",0.0186894629651496,1
"25666","chr8",138200000,138300000,-32.76413,"B","chr8",138200000,138300000,-16.681762,"B",16.082368,"BB",0.0543583051851439,1
"25667","chr8",138300000,138400000,-29.214225,"B","chr8",138300000,138400000,-18.62964,"B",10.584585,"BB",0.00035996829767415,1
"25668","chr8",138400000,138500000,-31.77001,"B","chr8",138400000,138500000,-21.719808,"B",10.050202,"BB",0.00046559682518384,1
"25669","chr8",138500000,138600000,-28.20639,"B","chr8",138500000,138600000,-23.644974,"B",4.561416,"BB",0.00114408211620085,1
"25670","chr8",138600000,138700000,-33.669885,"B","chr8",138600000,138700000,-24.019456,"B",9.650429,"BB",9.09941495388244e-05,1
"25671","chr8",138700000,138800000,-36.67685,"B","chr8",138700000,138800000,-25.326168,"B",11.350682,"BB",0.0022600063586661,1
"25672","chr8",138800000,138900000,-29.428155,"B","chr8",138800000,138900000,-24.185574,"B",5.242581,"BB",0.00032931267069856,1
"25673","chr8",138900000,139000000,-31.04657,"B","chr8",138900000,139000000,-27.812458,"B",3.234112,"BB",0.00366546067693857,1
"25674","chr8",139000000,139100000,-33.269375,"B","chr8",139000000,139100000,-23.822988,"B",9.446387,"BB",0.00011540811765831,1
"25675","chr8",139100000,139200000,-33.42265,"B","chr8",139100000,139200000,-22.548046,"B",10.874604,"BB",0.00206636760596785,1
"25676","chr8",139200000,139300000,-33.030645,"B","chr8",139200000,139300000,-25.26519,"B",7.765455,"BB",3.28894300541377e-08,1
"25677","chr8",139300000,139400000,-32.068805,"B","chr8",139300000,139400000,-24.30466,"B",7.764145,"BB",2.59390738055936e-09,1
"25678","chr8",139400000,139500000,-31.954735,"B","chr8",139400000,139500000,-25.434528,"B",6.520207,"BB",9.85745643473359e-06,1
"25679","chr8",139500000,139600000,-19.22709,"B","chr8",139500000,139600000,-25.646392,"B",-6.419302,"BB",0.837937639709235,1
"25680","chr8",139600000,139700000,-22.769465,"B","chr8",139600000,139700000,-23.851442,"B",-1.081977,"BB",0.0890097904433593,1
"25681","chr8",139700000,139800000,2.723825,"A","chr8",139700000,139800000,-18.32478,"B",-21.048605,"AB",4.34676199790213,0.414255589969202
"25682","chr8",139800000,139900000,21.13762,"A","chr8",139800000,139900000,-17.708194,"B",-38.845814,"AB",37.6171757424122,5.32924113386817e-08
"25683","chr8",139900000,140000000,15.035175,"A","chr8",139900000,140000000,-19.44349,"B",-34.478665,"AB",24.2697619424385,4.48888606342595e-05
"25684","chr8",140000000,140100000,-4.800765,"B","chr8",140000000,140100000,-17.774546,"B",-12.973781,"BB",1.89223527187757,1
"25685","chr8",140100000,140200000,-9.82037,"B","chr8",140100000,140200000,-20.33469,"B",-10.51432,"BB",1.55012210194129,1
"25686","chr8",140200000,140300000,-2.61675,"B","chr8",140200000,140300000,-18.889024,"B",-16.272274,"BB",3.23295544499182,0.649751657008245
"25687","chr8",140300000,140400000,-9.68101,"B","chr8",140300000,140400000,-18.175072,"B",-8.494062,"BB",1.05660325308067,1
"25688","chr8",140400000,140500000,-17.923915,"B","chr8",140400000,140500000,-19.094368,"B",-1.170453,"BB",0.122028940645987,1
"25689","chr8",140500000,140600000,-19.82013,"B","chr8",140500000,140600000,-21.375686,"B",-1.555556,"BB",0.105663233626982,1
"25690","chr8",140600000,140700000,-16.891385,"B","chr8",140600000,140700000,-13.473268,"B",3.418117,"BB",0.00226572721060574,1
"25691","chr8",140700000,140800000,-13.477375,"B","chr8",140700000,140800000,-9.361832,"B",4.115543,"BB",2.6066587763543e-05,1
"25692","chr8",140800000,140900000,-16.848225,"B","chr8",140800000,140900000,-10.130052,"B",6.718173,"BB",1.51503628823051e-07,1
"25693","chr8",140900000,141000000,-4.794915,"B","chr8",140900000,141000000,-3.108192,"B",1.686723,"BB",7.72350102613091e-08,1
"25694","chr8",141000000,141100000,1.47152,"A","chr8",141000000,141100000,-8.7092,"B",-10.18072,"AB",0.10710782481189,1
"25695","chr8",141100000,141200000,-2.39016,"B","chr8",141100000,141200000,-2.496156,"B",-0.105996,"BB",4.82154598505806e-10,1
"25696","chr8",141200000,141300000,1.62256,"A","chr8",141200000,141300000,6.628012,"A",5.005452,"AA",0.0153908112227376,1
"25697","chr8",141300000,141400000,10.153305,"A","chr8",141300000,141400000,15.29557,"A",5.142265,"AA",0.0990876138062909,1
"25698","chr8",141400000,141500000,25.830985,"A","chr8",141400000,141500000,24.96634,"A",-0.864644999999999,"AA",0.0275030776199734,1
"25699","chr8",141500000,141600000,36.285505,"A","chr8",141500000,141600000,37.115506,"A",0.830001000000003,"AA",0.121872625582,1
"25700","chr8",141600000,141700000,40.45119,"A","chr8",141600000,141700000,35.11737,"A",-5.33382,"AA",0.00029449862398708,1
"25701","chr8",141700000,141800000,44.26435,"A","chr8",141700000,141800000,41.491374,"A",-2.772976,"AA",0.00051688155629311,1
"25702","chr8",141800000,141900000,40.21243,"A","chr8",141800000,141900000,38.423264,"A",-1.78916599999999,"AA",0.00625819723838225,1
"25703","chr8",141900000,142000000,39.58199,"A","chr8",141900000,142000000,40.040598,"A",0.458608000000005,"AA",0.042517089899586,1
"25704","chr8",142000000,142100000,43.826145,"A","chr8",142000000,142100000,42.768568,"A",-1.05757699999999,"AA",0.00103135560414278,1
"25705","chr8",142100000,142200000,38.675435,"A","chr8",142100000,142200000,37.846154,"A",-0.829281000000002,"AA",0.026542340895604,1
"25706","chr8",142200000,142300000,33.772225,"A","chr8",142200000,142300000,33.559522,"A",-0.212702999999998,"AA",0.0602151155071563,1
"25707","chr8",142300000,142400000,28.002425,"A","chr8",142300000,142400000,28.28785,"A",0.285425,"AA",0.0631682389672096,1
"25708","chr8",142400000,142500000,-1.575585,"B","chr8",142400000,142500000,13.466358,"A",15.041943,"BA",1.1708206052277,1
