"","HMECchr","HMECstart","HMECend","HMECEV","HMECcompartment","BT549chr","BT549start","BT549end","BT549EV","BT549compartment","D.EV","compartment","sample_maha","padj"
"3384","chr6",160700000,160800000,5.05674,"A","chr6",160700000,160800000,-23.2094,"B",-28.26614,"AB",39.5753529204657,1.04613902941609e-08
"3385","chr6",160800000,160900000,-1.317675,"B","chr6",160800000,160900000,-19.060755,"B",-17.74308,"BB",12.8123322439167,0.0037523624208114
"3386","chr6",161800000,161900000,-18.249045,"B","chr6",161800000,161900000,11.141295,"A",29.39034,"BA",17.2919805566259,0.00042627641890618
"3387","chr6",161900000,162000000,-31.86148,"B","chr6",161900000,162000000,2.090975,"A",33.952455,"BA",10.3065744523302,0.0119118637102086
"3388","chr6",163300000,163400000,-34.553035,"B","chr6",163300000,163400000,1.48755,"A",36.040585,"BA",11.4847088897754,0.00672782424209665
"3389","chr6",163400000,163500000,-39.74016,"B","chr6",163400000,163500000,-1.649565,"B",38.090595,"BB",8.53455877239667,0.0282443829597664
"3390","chr6",163600000,163700000,-35.939505,"B","chr6",163600000,163700000,-1.34681,"B",34.592695,"BB",6.04270038483538,0.0955520769441088
"3391","chr6",163800000,163900000,-9.244975,"B","chr6",163800000,163900000,12.891755,"A",22.13673,"BA",10.9441011277295,0.0120466930700271
"3392","chr6",169400000,169500000,-2.422145,"B","chr6",169400000,169500000,14.457995,"A",16.88014,"BA",6.34321695393608,0.0824774956287575
"3393","chr6",169500000,169600000,-1.88665,"B","chr6",169500000,169600000,16.797015,"A",18.683665,"BA",9.27275871986828,0.0206990514625596
"3394","chr6",169900000,170000000,-11.672115,"B","chr6",169900000,170000000,8.875345,"A",20.54746,"BA",6.21339979560618,0.0797140804103214
"3395","chr7",3000000,3100000,23.730215,"A","chr7",3000000,3100000,-9.440225,"B",-33.17044,"AB",12.0704948145675,0.00584248072020472
"3396","chr7",3100000,3200000,13.69902,"A","chr7",3100000,3200000,-15.64541,"B",-29.34443,"AB",15.6872761627539,0.00090094310540596
"3397","chr7",3200000,3300000,13.02071,"A","chr7",3200000,3300000,-12.69996,"B",-25.72067,"AB",6.98585137609046,0.0690061650752569
"3398","chr7",3300000,3400000,14.981745,"A","chr7",3300000,3400000,-19.31852,"B",-34.300265,"AB",34.3000979852766,1.45383267131845e-07
"3399","chr7",3400000,3500000,24.750865,"A","chr7",3400000,3500000,-19.56395,"B",-44.314815,"AB",80.1318142026471,1.81837765940849e-17
"3400","chr7",3500000,3600000,24.76172,"A","chr7",3500000,3600000,-22.53109,"B",-47.29281,"AB",121.845268959005,3.49212383254702e-26
"3401","chr7",3600000,3700000,21.252475,"A","chr7",3600000,3700000,-25.117555,"B",-46.37003,"AB",137.475625930745,1.17129614399644e-29
"3402","chr7",3700000,3800000,18.252845,"A","chr7",3700000,3800000,-17.377805,"B",-35.63065,"AB",35.3064332182222,6.04919339198608e-08
"3403","chr7",3800000,3900000,18.590755,"A","chr7",3800000,3900000,-19.491115,"B",-38.08187,"AB",49.7843917489315,5.02049555467407e-11
"3404","chr7",3900000,4000000,23.094465,"A","chr7",3900000,4000000,-19.937065,"B",-43.03153,"AB",74.2649468658021,3.65414365918557e-16
"3405","chr7",4000000,4100000,22.513755,"A","chr7",4000000,4100000,-16.97274,"B",-39.486495,"AB",46.2110899880114,3.45807504622702e-10
"3406","chr7",4100000,4200000,17.57102,"A","chr7",4100000,4200000,-14.655855,"B",-32.226875,"AB",18.2710618055587,0.00033033514550787
"3407","chr7",4200000,4300000,23.14617,"A","chr7",4200000,4300000,-12.518055,"B",-35.664225,"AB",24.0377856554902,1.61598593187252e-05
"3408","chr7",4300000,4400000,6.97176,"A","chr7",4300000,4400000,-16.66512,"B",-23.63688,"AB",9.16772055833231,0.0286101969099443
"3409","chr7",4400000,4500000,6.860065,"A","chr7",4400000,4500000,-17.43539,"B",-24.295455,"AB",11.0573851036891,0.00749708161575845
"3410","chr7",11700000,11800000,-4.848885,"B","chr7",11700000,11800000,-22.017445,"B",-17.16856,"BB",9.71130515171727,0.0204498020816708
"3411","chr7",12800000,12900000,22.55079,"A","chr7",12800000,12900000,-14.78187,"B",-37.33266,"AB",33.6920486073628,1.91980745831153e-07
"3412","chr7",12900000,13000000,24.61942,"A","chr7",12900000,13000000,-11.448425,"B",-36.067845,"AB",21.8616526362462,4.59836813234579e-05
"3413","chr7",13000000,13100000,18.21802,"A","chr7",13000000,13100000,-13.58129,"B",-31.79931,"AB",16.9223931114684,0.00051847231756827
"3414","chr7",14800000,14900000,-30.852075,"B","chr7",14800000,14900000,12.731115,"A",43.58319,"BA",62.3598971019005,1.34165397441736e-13
"3415","chr7",14900000,15000000,-31.8904,"B","chr7",14900000,15000000,3.02396,"A",34.91436,"BA",15.1155549491426,0.00106276354525988
"3416","chr7",15000000,15100000,-29.35887,"B","chr7",15000000,15100000,1.60723,"A",30.9661,"BA",8.69583061124994,0.0195024317199881
"3417","chr7",15100000,15200000,-34.019065,"B","chr7",15100000,15200000,4.13793,"A",38.156995,"BA",22.434333535674,3.48339125761688e-05
"3418","chr7",15200000,15300000,-33.134055,"B","chr7",15200000,15300000,1.295415,"A",34.42947,"BA",12.5711808534173,0.00400929875733607
"3419","chr7",15400000,15500000,-31.52123,"B","chr7",15400000,15500000,-0.10645,"B",31.41478,"BB",6.73737621405829,0.0680397825467891
"3420","chr7",19300000,19400000,-11.725155,"B","chr7",19300000,19400000,15.15685,"A",26.882005,"BA",16.3736476128294,0.00082073513924908
"3421","chr7",19800000,19900000,9.393885,"A","chr7",19800000,19900000,-20.966585,"B",-30.36047,"AB",30.4132576710993,7.34548736917337e-07
"3422","chr7",19900000,20000000,19.387955,"A","chr7",19900000,20000000,-17.86749,"B",-37.255445,"AB",43.5916424856178,1.45030514271967e-09
"3423","chr7",20000000,20100000,15.368505,"A","chr7",20000000,20100000,-18.750055,"B",-34.11856,"AB",35.3170551803344,6.85748737318693e-08
"3424","chr7",20100000,20200000,13.1543,"A","chr7",20100000,20200000,-20.39765,"B",-33.55195,"AB",39.7077563825913,7.73450634944125e-09
"3425","chr7",20200000,20300000,26.96602,"A","chr7",20200000,20300000,-17.806655,"B",-44.772675,"AB",74.2871058628721,3.84537184895474e-16
"3426","chr7",20300000,20400000,31.86102,"A","chr7",20300000,20400000,-10.264415,"B",-42.125435,"AB",36.2548077739598,6.33588150277969e-08
"3427","chr7",20400000,20500000,28.146305,"A","chr7",20400000,20500000,-16.82642,"B",-44.972725,"AB",70.7877615477848,1.8920835309405e-15
"3428","chr7",20500000,20600000,13.846805,"A","chr7",20500000,20600000,-19.78701,"B",-33.633815,"AB",36.8659329329409,4.19287028550326e-08
"3429","chr7",20600000,20700000,10.970755,"A","chr7",20600000,20700000,-17.22576,"B",-28.196515,"AB",16.564707096421,0.00053330816934231
"3430","chr7",20700000,20800000,9.58352,"A","chr7",20700000,20800000,-20.177585,"B",-29.761105,"AB",26.0974146697512,5.95398636278848e-06
"3431","chr7",20800000,20900000,15.21956,"A","chr7",20800000,20900000,-14.642105,"B",-29.861665,"AB",15.1782725159875,0.00114734916404021
"3432","chr7",20900000,21000000,19.38962,"A","chr7",20900000,21000000,-23.741385,"B",-43.131005,"AB",97.8998938006659,3.41507211180448e-21
"3433","chr7",21000000,21100000,24.8373,"A","chr7",21000000,21100000,-22.04512,"B",-46.88242,"AB",115.729662392844,6.85603168720154e-25
"3434","chr7",21100000,21200000,27.867265,"A","chr7",21100000,21200000,-20.721655,"B",-48.58892,"AB",117.977264944396,2.03538787096513e-25
"3435","chr7",21200000,21300000,17.886955,"A","chr7",21200000,21300000,-18.1639,"B",-36.050855,"AB",39.3274876108475,1.28120059276583e-08
"3436","chr7",21300000,21400000,6.15651,"A","chr7",21300000,21400000,-17.524585,"B",-23.681095,"AB",10.215087857151,0.0131802852001561
"3437","chr7",21400000,21500000,14.82105,"A","chr7",21400000,21500000,-11.658695,"B",-26.479745,"AB",7.68120329723829,0.0542431850591175
"3438","chr7",21500000,21600000,8.12673,"A","chr7",21500000,21600000,-15.053755,"B",-23.180485,"AB",6.979594232969,0.0550918470376216
"3439","chr7",21600000,21700000,10.950075,"A","chr7",21600000,21700000,-16.1089,"B",-27.058975,"AB",13.1206994838709,0.00394449407755383
"3440","chr7",21800000,21900000,5.19049,"A","chr7",21800000,21900000,-21.13426,"B",-26.32475,"AB",20.4027145808664,9.72386145487889e-05
"3441","chr7",21900000,22000000,13.371955,"A","chr7",21900000,22000000,-14.21547,"B",-27.587425,"AB",11.5160070858777,0.00551824380886395
"3442","chr7",22000000,22100000,14.917665,"A","chr7",22000000,22100000,-13.50374,"B",-28.421405,"AB",12.0901310587023,0.00417851690595244
"3443","chr7",22100000,22200000,22.388155,"A","chr7",22100000,22200000,-10.844565,"B",-33.23272,"AB",16.5753764731068,0.00058811455245195
"3444","chr7",22200000,22300000,24.097525,"A","chr7",22200000,22300000,-10.255265,"B",-34.35279,"AB",17.5548709626246,0.00047479070958457
"3445","chr7",22300000,22400000,28.26701,"A","chr7",22300000,22400000,-12.377195,"B",-40.644205,"AB",38.0020395767286,1.64285293829544e-08
"3446","chr7",22400000,22500000,32.75521,"A","chr7",22400000,22500000,-7.318695,"B",-40.073905,"AB",24.4749997860201,9.64268325641354e-06
"3447","chr7",23800000,23900000,9.54533,"A","chr7",23800000,23900000,-16.75607,"B",-26.3014,"AB",12.095796391935,0.00501760417466687
"3448","chr7",23900000,24000000,7.01885,"A","chr7",23900000,24000000,-20.43577,"B",-27.45462,"AB",21.7577234108272,5.03337958231158e-05
"3449","chr7",24000000,24100000,9.088565,"A","chr7",24000000,24100000,-21.844795,"B",-30.93336,"AB",35.2715356120818,8.1349606629578e-08
"3450","chr7",24100000,24200000,4.59814,"A","chr7",24100000,24200000,-21.058475,"B",-25.656615,"AB",19.2212451300168,0.00012108306874485
"3451","chr7",24200000,24300000,-3.133105,"B","chr7",24200000,24300000,-22.90902,"B",-19.775915,"BB",13.3463667428715,0.00276360119082281
"3452","chr7",24300000,24400000,6.385795,"A","chr7",24300000,24400000,-18.48784,"B",-24.873635,"AB",12.7307331306734,0.00335411510334751
"3453","chr7",24400000,24500000,9.986545,"A","chr7",24400000,24500000,-16.276555,"B",-26.2631,"AB",11.4193300695946,0.00733464494803473
"3454","chr7",25900000,26000000,29.58122,"A","chr7",25900000,26000000,-8.685235,"B",-38.266455,"AB",22.2227591546686,3.20655443456283e-05
"3455","chr7",26000000,26100000,20.80887,"A","chr7",26000000,26100000,-13.338125,"B",-34.146995,"AB",21.4827249137537,5.76226958192158e-05
"3456","chr7",26400000,26500000,33.714075,"A","chr7",26400000,26500000,-8.817605,"B",-42.53168,"AB",36.7722389517876,3.38854958423231e-08
"3457","chr7",26500000,26600000,31.67583,"A","chr7",26500000,26600000,-18.76635,"B",-50.44218,"AB",121.657209453954,3.29550963329699e-26
"3458","chr7",26600000,26700000,30.03613,"A","chr7",26600000,26700000,-17.267255,"B",-47.303385,"AB",86.8369689812409,7.28039791423471e-19
"3459","chr7",26700000,26800000,32.74289,"A","chr7",26700000,26800000,-13.01836,"B",-45.76125,"AB",62.4721680274229,1.27067227555888e-13
"3460","chr7",26800000,26900000,30.78265,"A","chr7",26800000,26900000,-9.18685,"B",-39.9695,"AB",26.9367063578938,3.95528987551975e-06
"3461","chr7",26900000,27000000,40.49008,"A","chr7",26900000,27000000,-12.74269,"B",-53.23277,"AB",112.632710335142,2.13872298518377e-24
"3462","chr7",27000000,27100000,35.655955,"A","chr7",27000000,27100000,-12.994845,"B",-48.6508,"AB",78.4355452639253,7.41431118608232e-17
"3463","chr7",27100000,27200000,48.122265,"A","chr7",27100000,27200000,2.256835,"A",-45.86543,"AA",27.0890489068168,3.67621542850695e-06
"3464","chr7",27300000,27400000,26.13317,"A","chr7",27300000,27400000,-9.133605,"B",-35.266775,"AB",16.3908066680063,0.00064144437495963
"3465","chr7",27400000,27500000,25.33695,"A","chr7",27400000,27500000,-6.072655,"B",-31.409605,"AB",6.94133798535885,0.0618251630431226
"3466","chr7",28000000,28100000,33.846735,"A","chr7",28000000,28100000,-1.3414,"B",-35.188135,"AB",7.29237460934185,0.0522313291296898
"3467","chr7",28100000,28200000,39.73148,"A","chr7",28100000,28200000,-6.61797,"B",-46.34945,"AB",45.5401995310712,6.26823036230631e-10
"3468","chr7",28200000,28300000,39.835155,"A","chr7",28200000,28300000,-14.51248,"B",-54.347635,"AB",130.215801561726,4.47635074018012e-28
"3469","chr7",28300000,28400000,33.255165,"A","chr7",28300000,28400000,-11.307365,"B",-44.56253,"AB",49.9621806769615,5.59812462987696e-11
"3470","chr7",28400000,28500000,39.87596,"A","chr7",28400000,28500000,-6.01389,"B",-45.88985,"AB",42.7119183356618,1.72841904166611e-09
"3471","chr7",28500000,28600000,34.84075,"A","chr7",28500000,28600000,-8.649055,"B",-43.489805,"AB",37.057747317184,2.95433337769686e-08
"3472","chr7",28600000,28700000,36.46391,"A","chr7",28600000,28700000,-4.71496,"B",-41.17887,"AB",22.0079961741479,4.28436861976937e-05
"3473","chr7",28700000,28800000,42.49796,"A","chr7",28700000,28800000,-1.03475,"B",-43.53271,"AB",22.2361707963062,3.83827621944446e-05
"3474","chr7",28800000,28900000,34.269065,"A","chr7",28800000,28900000,-6.494825,"B",-40.76389,"AB",24.3069368693745,1.41799537896757e-05
"3475","chr7",28900000,29000000,30.616535,"A","chr7",28900000,29000000,-20.415465,"B",-51.032,"AB",138.899711044796,7.64071968276614e-30
"3476","chr7",29000000,29100000,29.360625,"A","chr7",29000000,29100000,-21.617705,"B",-50.97833,"AB",144.46209973795,6.84448694761485e-31
"3477","chr7",29100000,29200000,35.29188,"A","chr7",29100000,29200000,-18.168465,"B",-53.460345,"AB",139.234496792366,7.85570930604642e-30
"3478","chr7",29200000,29300000,32.862165,"A","chr7",29200000,29300000,-22.03539,"B",-54.897555,"AB",189.01029257948,1.60032866136555e-40
"3479","chr7",29300000,29400000,42.23249,"A","chr7",29300000,29400000,-22.54912,"B",-64.78161,"AB",376.190425210241,1.86906545257982e-80
"3480","chr7",29400000,29500000,31.877405,"A","chr7",29400000,29500000,-17.503745,"B",-49.38115,"AB",100.712981623672,6.6089973896597e-22
"3481","chr7",29500000,29600000,36.13052,"A","chr7",29500000,29600000,-21.52157,"B",-57.65209,"AB",228.146001180767,7.30718702455633e-49
"3482","chr7",29600000,29700000,42.44697,"A","chr7",29600000,29700000,-14.812295,"B",-57.259265,"AB",169.197297654854,3.12815566576461e-36
"3483","chr7",29700000,29800000,30.502465,"A","chr7",29700000,29800000,-9.710605,"B",-40.21307,"AB",29.2482077910947,1.2946966008062e-06
"3484","chr7",29800000,29900000,32.203935,"A","chr7",29800000,29900000,-6.14432,"B",-38.348255,"AB",17.9682774825836,0.00030103354453489
"3485","chr7",29900000,30000000,37.469665,"A","chr7",29900000,30000000,-0.730735,"B",-38.2004,"AB",9.80719191283243,0.0150769819481217
"3486","chr7",30900000,31000000,34.593615,"A","chr7",30900000,31000000,-2.723335,"B",-37.31695,"AB",10.6191697819025,0.0102048408638532
"3487","chr7",31000000,31100000,27.16386,"A","chr7",31000000,31100000,-8.95083,"B",-36.11469,"AB",18.065179072813,0.00028676898806309
"3488","chr7",31100000,31200000,19.673515,"A","chr7",31100000,31200000,-12.975055,"B",-32.64857,"AB",17.7406511924082,0.00031242887472298
"3489","chr7",31200000,31300000,14.87304,"A","chr7",31200000,31300000,-21.86756,"B",-36.7406,"AB",56.6437791854911,2.82033667443771e-12
"3490","chr7",31300000,31400000,21.36005,"A","chr7",31300000,31400000,-20.46479,"B",-41.82484,"AB",71.4687939392188,1.54792387025224e-15
"3491","chr7",31400000,31500000,31.19183,"A","chr7",31400000,31500000,-18.0491,"B",-49.24093,"AB",101.443324108067,6.6089973896597e-22
"3492","chr7",31500000,31600000,24.858575,"A","chr7",31500000,31600000,-18.68076,"B",-43.539335,"AB",76.8941956342706,1.06964814213969e-16
"3493","chr7",31600000,31700000,19.13433,"A","chr7",31600000,31700000,-16.864365,"B",-35.998695,"AB",32.5956057654518,2.55139468712109e-07
"3494","chr7",31700000,31800000,27.692315,"A","chr7",31700000,31800000,-9.713735,"B",-37.40605,"AB",22.3352300868524,3.65961957098017e-05
"3495","chr7",32300000,32400000,28.809925,"A","chr7",32300000,32400000,-11.120665,"B",-39.93059,"AB",33.5487626362453,1.61236745000791e-07
"3496","chr7",32400000,32500000,28.921025,"A","chr7",32400000,32500000,-14.343135,"B",-43.26416,"AB",52.8517943739816,1.37991012519462e-11
"3497","chr7",34000000,34100000,-13.06586,"B","chr7",34000000,34100000,16.082295,"A",29.148155,"BA",21.8398874073768,4.63804034192395e-05
"3498","chr7",34100000,34200000,-14.9407,"B","chr7",34100000,34200000,15.60821,"A",30.54891,"BA",25.1549177567889,1.19865457690405e-05
"3499","chr7",34200000,34300000,-17.739605,"B","chr7",34200000,34300000,8.114425,"A",25.85403,"BA",8.08554464860426,0.0339578787414648
"3500","chr7",36800000,36900000,21.766585,"A","chr7",36800000,36900000,-11.72762,"B",-33.494205,"AB",16.8817480215933,0.00058571450592732
"3501","chr7",42500000,42600000,50.680885,"A","chr7",42500000,42600000,11.690995,"A",-38.98989,"AA",6.61685560732502,0.0650969413581901
"3502","chr7",48200000,48300000,15.936725,"A","chr7",48200000,48300000,-17.29979,"B",-33.236515,"AB",29.0826723833307,1.22937402519768e-06
"3503","chr7",48300000,48400000,11.330125,"A","chr7",48300000,48400000,-16.095315,"B",-27.42544,"AB",13.2633561544895,0.0026044228015201
"3504","chr7",48400000,48500000,9.105955,"A","chr7",48400000,48500000,-19.692615,"B",-28.79857,"AB",23.962392737191,1.67347910033439e-05
"3505","chr7",48500000,48600000,-2.948995,"B","chr7",48500000,48600000,-20.619515,"B",-17.67052,"BB",7.69944172630571,0.039734991395996
"3506","chr7",48600000,48700000,-2.117615,"B","chr7",48600000,48700000,-21.00091,"B",-18.883295,"BB",9.50480445992157,0.0175343198904054
"3507","chr7",48700000,48800000,-8.19214,"B","chr7",48700000,48800000,-22.35653,"B",-14.16439,"BB",7.1980015760591,0.0546014622370233
"3508","chr7",50800000,50900000,20.719355,"A","chr7",50800000,50900000,-8.54286,"B",-29.262215,"AB",7.41187269698134,0.0368862842036312
"3509","chr7",50900000,51000000,11.45369,"A","chr7",50900000,51000000,-15.636995,"B",-27.090685,"AB",11.7618909927221,0.00588756115824355
"3510","chr7",51100000,51200000,11.712815,"A","chr7",51100000,51200000,-13.16189,"B",-24.874705,"AB",6.84970593718552,0.0645111915095516
"3511","chr7",54600000,54700000,-5.335185,"B","chr7",54600000,54700000,-20.76514,"B",-15.429955,"BB",6.23733244338871,0.081025251583121
"3512","chr7",61900000,62000000,-58.352825,"B","chr7",61900000,62000000,10.38418,"A",68.737005,"BA",228.847237499085,4.83295053746669e-49
"3513","chr7",63800000,63900000,-34.464835,"B","chr7",63800000,63900000,-0.93694,"B",33.527895,"BB",8.4160254169489,0.0299753723123449
"3514","chr7",64100000,64200000,-19.435925,"B","chr7",64100000,64200000,9.30693,"A",28.742855,"BA",12.9749626699395,0.00329650224561046
"3515","chr7",64200000,64300000,-22.79648,"B","chr7",64200000,64300000,8.194185,"A",30.990665,"BA",15.0776124682388,0.00100366936585971
"3516","chr7",64300000,64400000,-10.34124,"B","chr7",64300000,64400000,11.74417,"A",22.08541,"BA",7.20695683256345,0.0544011665455254
"3517","chr7",64400000,64500000,-7.515085,"B","chr7",64400000,64500000,15.912395,"A",23.42748,"BA",12.4436272018994,0.00423827566927077
"3518","chr7",66600000,66700000,5.88703,"A","chr7",66600000,66700000,25.70506,"A",19.81803,"AA",14.0191222781742,0.00200671361795817
"3519","chr7",66800000,66900000,-27.50454,"B","chr7",66800000,66900000,14.3558,"A",41.86034,"BA",57.4767384295506,1.55693354810739e-12
"3520","chr7",66900000,67000000,-37.0816,"B","chr7",66900000,67000000,13.018255,"A",50.099855,"BA",97.0998369880995,5.28572110996971e-21
"3521","chr7",67000000,67100000,-37.67846,"B","chr7",67000000,67100000,10.87831,"A",48.55677,"BA",77.9566369932809,8.36437428007517e-17
"3522","chr7",67100000,67200000,-39.44037,"B","chr7",67100000,67200000,16.223625,"A",55.663995,"BA",147.270333065033,1.23050515313653e-31
"3523","chr7",67200000,67300000,-38.39696,"B","chr7",67200000,67300000,14.065935,"A",52.462895,"BA",118.242182182849,1.26623206390706e-25
"3524","chr7",67300000,67400000,-37.75425,"B","chr7",67300000,67400000,14.550985,"A",52.305235,"BA",121.004640152037,4.52181429949638e-26
"3525","chr7",67400000,67500000,-38.19152,"B","chr7",67400000,67500000,15.142245,"A",53.333765,"BA",129.069604247646,8.66973071045213e-28
"3526","chr7",67500000,67600000,-39.840255,"B","chr7",67500000,67600000,14.985385,"A",54.82564,"BA",142.571837265478,1.74436134912346e-30
"3527","chr7",67600000,67700000,-36.63701,"B","chr7",67600000,67700000,18.89625,"A",55.53326,"BA",163.134317008249,4.93026946084714e-35
"3528","chr7",67700000,67800000,-38.352595,"B","chr7",67700000,67800000,14.97849,"A",53.331085,"BA",131.120255210494,4.13787484051696e-28
"3529","chr7",67800000,67900000,-40.670475,"B","chr7",67800000,67900000,14.5648,"A",55.235275,"BA",136.269784764354,2.54269202106913e-29
"3530","chr7",67900000,68000000,-37.85304,"B","chr7",67900000,68000000,20.879135,"A",58.732175,"BA",208.416858027289,1.45937306676219e-44
"3531","chr7",68000000,68100000,-41.29681,"B","chr7",68000000,68100000,15.078235,"A",56.375045,"BA",152.814409065588,6.34256459621357e-33
"3532","chr7",68100000,68200000,-38.82821,"B","chr7",68100000,68200000,17.64487,"A",56.47308,"BA",165.172656653218,1.83643992006713e-35
"3533","chr7",68200000,68300000,-34.889405,"B","chr7",68200000,68300000,18.623635,"A",53.51304,"BA",147.521587603901,7.55680700080645e-32
"3534","chr7",68300000,68400000,-36.32415,"B","chr7",68300000,68400000,20.249505,"A",56.573655,"BA",181.531746916404,6.20118513282458e-39
"3535","chr7",68400000,68500000,-38.5773,"B","chr7",68400000,68500000,18.077895,"A",56.655195,"BA",170.912328208828,1.00022721183794e-36
"3536","chr7",68500000,68600000,-38.26235,"B","chr7",68500000,68600000,16.513475,"A",54.775825,"BA",147.430947733356,9.59840863478943e-32
"3537","chr7",68600000,68700000,-37.40794,"B","chr7",68600000,68700000,18.915165,"A",56.323105,"BA",172.288052373703,4.16511091577729e-37
"3538","chr7",68700000,68800000,-38.084555,"B","chr7",68700000,68800000,16.509885,"A",54.59444,"BA",149.754866814706,3.12002437162626e-32
"3539","chr7",68800000,68900000,-40.71642,"B","chr7",68800000,68900000,17.23962,"A",57.95604,"BA",177.799768914516,4.02368182296948e-38
"3540","chr7",68900000,69000000,-38.93276,"B","chr7",68900000,69000000,13.558215,"A",52.490975,"BA",114.852359080643,8.77583825393189e-25
"3541","chr7",69000000,69100000,-34.58717,"B","chr7",69000000,69100000,18.227755,"A",52.814925,"BA",137.248616956468,1.42603436791405e-29
"3542","chr7",69100000,69200000,-36.71704,"B","chr7",69100000,69200000,19.03856,"A",55.7556,"BA",164.450427862471,2.8067470111551e-35
"3543","chr7",69200000,69300000,-29.24011,"B","chr7",69200000,69300000,18.47555,"A",47.71566,"BA",104.413466441384,1.31849919234353e-22
"3544","chr7",69300000,69400000,-35.06538,"B","chr7",69300000,69400000,16.87923,"A",51.94461,"BA",126.883999171316,1.85623409150167e-27
"3545","chr7",69400000,69500000,-40.377785,"B","chr7",69400000,69500000,12.77567,"A",53.153455,"BA",114.685343621647,9.96659174258593e-25
"3546","chr7",69500000,69600000,-33.59186,"B","chr7",69500000,69600000,11.57189,"A",45.16375,"BA",65.1219369307201,2.87872795421071e-14
"3547","chr7",69600000,69700000,-21.739695,"B","chr7",69600000,69700000,7.71773,"A",29.457425,"BA",11.5376750962695,0.00655649302672197
"3548","chr7",70200000,70300000,-16.810945,"B","chr7",70200000,70300000,8.97382,"A",25.784765,"BA",8.77231866305868,0.0323013830165435
"3549","chr7",72000000,72100000,-33.45225,"B","chr7",72000000,72100000,1.413985,"A",34.866235,"BA",12.0114252447167,0.00522621992735943
"3550","chr7",77600000,77700000,-22.423655,"B","chr7",77600000,77700000,10.09375,"A",32.517405,"BA",20.4794967583381,8.91136544732371e-05
"3551","chr7",77700000,77800000,-31.374645,"B","chr7",77700000,77800000,4.88238,"A",36.257025,"BA",20.2512743673465,9.91829238789645e-05
"3552","chr7",77800000,77900000,-34.883075,"B","chr7",77800000,77900000,3.27817,"A",38.161245,"BA",22.0819940300591,3.72523569338905e-05
"3553","chr7",78000000,78100000,-34.506895,"B","chr7",78000000,78100000,3.227555,"A",37.73445,"BA",19.341334846804,0.00015366602888593
"3554","chr7",78100000,78200000,-30.926545,"B","chr7",78100000,78200000,1.318085,"A",32.24463,"BA",9.92388423330116,0.0180664832745691
"3555","chr7",87900000,88000000,0.632755,"A","chr7",87900000,88000000,-18.822775,"B",-19.45553,"AB",7.07761833956957,0.0813398075002561
"3556","chr7",90100000,90200000,9.943135,"A","chr7",90100000,90200000,-19.922625,"B",-29.86576,"AB",25.3406395261189,7.72557008221677e-06
"3557","chr7",90200000,90300000,26.291295,"A","chr7",90200000,90300000,-17.810735,"B",-44.10203,"AB",69.3971893718385,4.31564412189444e-15
"3558","chr7",90300000,90400000,20.778495,"A","chr7",90300000,90400000,-19.686655,"B",-40.46515,"AB",61.8653067826276,1.52955603673959e-13
"3559","chr7",90400000,90500000,11.716295,"A","chr7",90400000,90500000,-17.89339,"B",-29.609685,"AB",20.1619213690096,0.00010360661101367
"3560","chr7",90500000,90600000,7.140865,"A","chr7",90500000,90600000,-19.402305,"B",-26.54317,"AB",17.4276980640123,0.00041242517845305
"3561","chr7",90600000,90700000,13.695165,"A","chr7",90600000,90700000,-19.43872,"B",-33.133885,"AB",31.6577431465567,4.04820371734045e-07
"3562","chr7",90700000,90800000,10.944985,"A","chr7",90700000,90800000,-19.171045,"B",-30.11603,"AB",23.8231588230161,2.32056365622524e-05
"3563","chr7",90800000,90900000,19.5516,"A","chr7",90800000,90900000,-17.381885,"B",-36.933485,"AB",36.6371330727385,5.07952343197798e-08
"3564","chr7",90900000,91000000,10.87805,"A","chr7",90900000,91000000,-20.16823,"B",-31.04628,"AB",28.5428301446929,1.34020159766281e-06
"3565","chr7",91100000,91200000,9.558255,"A","chr7",91100000,91200000,-16.76232,"B",-26.320575,"AB",12.123887526486,0.00495294661977698
"3566","chr7",91200000,91300000,10.74145,"A","chr7",91200000,91300000,-18.199775,"B",-28.941225,"AB",19.5532683690412,0.00013903746139087
"3567","chr7",91300000,91400000,19.02174,"A","chr7",91300000,91400000,-14.98411,"B",-34.00585,"AB",23.1120393733586,3.51134241016196e-05
"3568","chr7",94100000,94200000,-4.94639,"B","chr7",94100000,94200000,16.818805,"A",21.765195,"BA",11.688916292244,0.00586688440679472
"3569","chr7",94300000,94400000,-11.805675,"B","chr7",94300000,94400000,11.481295,"A",23.28697,"BA",8.30474820647559,0.0316222637683165
"3570","chr7",94500000,94600000,-22.344395,"B","chr7",94500000,94600000,11.439065,"A",33.78346,"BA",26.1141765778045,5.55318298264703e-06
"3571","chr7",94600000,94700000,-24.034755,"B","chr7",94600000,94700000,11.015885,"A",35.05064,"BA",28.6191165826688,2.10463751569764e-06
"3572","chr7",94700000,94800000,-26.575775,"B","chr7",94700000,94800000,3.15169,"A",29.727465,"BA",8.22627695383081,0.0600980186170816
"3573","chr7",94800000,94900000,-22.72373,"B","chr7",94800000,94900000,6.111845,"A",28.835575,"BA",9.52411210975639,0.0219946564004229
"3574","chr7",96500000,96600000,-4.37238,"B","chr7",96500000,96600000,-21.50941,"B",-17.13703,"BB",8.49530392481559,0.0287946766459031
