"","HMECchr","HMECstart","HMECend","HMECEV","HMECcompartment","BT549chr","BT549start","BT549end","BT549EV","BT549compartment","D.EV","compartment","sample_maha","padj"
"19251","chr4",186300000,186400000,34.95437,"A","chr4",186300000,186400000,15.836075,"A",-19.118295,"AA",0.0459292802285431,1
"19252","chr4",186400000,186500000,27.75297,"A","chr4",186400000,186500000,17.0176,"A",-10.73537,"AA",0.948522222666353,1
"19253","chr4",186500000,186600000,13.949285,"A","chr4",186500000,186600000,11.865695,"A",-2.08359,"AA",1.24000538387693,0.959543959282068
"19254","chr4",186600000,186700000,25.062685,"A","chr4",186600000,186700000,13.647825,"A",-11.41486,"AA",0.287634804450332,1
"19255","chr4",186700000,186800000,24.58848,"A","chr4",186700000,186800000,12.129575,"A",-12.458905,"AA",0.0939083368786741,1
"19256","chr4",186800000,186900000,3.56233,"A","chr4",186800000,186900000,11.577735,"A",8.015405,"AA",5.49891631259685,0.120348631118053
"19257","chr4",186900000,187000000,7.459935,"A","chr4",186900000,187000000,7.861145,"A",0.40121,"AA",0.37086734769032,1
"19258","chr4",187000000,187100000,9.572215,"A","chr4",187000000,187100000,4.540745,"A",-5.03147,"AA",0.00080059359609018,1
"19259","chr4",187100000,187200000,-1.589355,"B","chr4",187100000,187200000,2.789475,"A",4.37883,"BA",0.0113212796438177,1
"19260","chr4",187200000,187300000,-5.43668,"B","chr4",187200000,187300000,0.76234,"A",6.19902,"BA",0.00153529026526546,1
"19261","chr4",187300000,187400000,-4.880595,"B","chr4",187300000,187400000,1.69058,"A",6.571175,"BA",0.00902805743584997,1
"19262","chr4",187400000,187500000,-2.091595,"B","chr4",187400000,187500000,-2.12207,"B",-0.030475,"BB",0.0008702467702168,1
"19263","chr4",187500000,187600000,29.608585,"A","chr4",187500000,187600000,9.19145,"A",-20.417135,"AA",1.65678447372944e-05,1
"19264","chr4",187600000,187700000,32.0102,"A","chr4",187600000,187700000,10.898845,"A",-21.111355,"AA",0.00015061097769782,1
"19265","chr4",187700000,187800000,28.88692,"A","chr4",187700000,187800000,7.20259,"A",-21.68433,"AA",0.00057862280373207,1
"19266","chr4",187800000,187900000,24.267985,"A","chr4",187800000,187900000,1.79971,"A",-22.468275,"AA",0.273609835433315,1
"19267","chr4",187900000,188000000,22.335235,"A","chr4",187900000,188000000,2.02631,"A",-20.308925,"AA",0.0948852092496337,1
"19268","chr4",188000000,188100000,21.89404,"A","chr4",188000000,188100000,2.74218,"A",-19.15186,"AA",0.0290131539303701,1
"19269","chr4",188100000,188200000,20.09743,"A","chr4",188100000,188200000,0.60996,"A",-19.48747,"AA",0.238305901818632,1
"19270","chr4",188200000,188300000,19.762475,"A","chr4",188200000,188300000,1.735105,"A",-18.02737,"AA",0.062118095461547,1
"19271","chr4",188300000,188400000,15.68174,"A","chr4",188300000,188400000,2.654795,"A",-13.026945,"AA",0.00110646194452672,1
"19272","chr4",188400000,188500000,11.199635,"A","chr4",188400000,188500000,7.3083,"A",-3.891335,"AA",0.0772746459504563,1
"19273","chr4",188500000,188600000,3.86856,"A","chr4",188500000,188600000,6.542935,"A",2.674375,"AA",0.334732419412224,1
"19274","chr4",188600000,188700000,-9.04867,"B","chr4",188600000,188700000,1.962595,"A",11.011265,"BA",0.0905907897731123,1
"19275","chr4",188700000,188800000,-12.980905,"B","chr4",188700000,188800000,1.580615,"A",14.56152,"BA",0.227637556512985,1
"19276","chr4",188800000,188900000,-5.53564,"B","chr4",188800000,188900000,4.378975,"A",9.914615,"BA",0.356971617200699,1
"19277","chr4",188900000,189000000,-3.458705,"B","chr4",188900000,189000000,5.213125,"A",8.67183,"BA",0.691935722314204,1
"19278","chr4",189000000,189100000,14.575525,"A","chr4",189000000,189100000,7.301415,"A",-7.27411,"AA",0.0125586121308916,1
"19279","chr4",189100000,189200000,2.61301,"A","chr4",189100000,189200000,3.255975,"A",0.642965,"AA",0.00373413586922865,1
"19280","chr4",189200000,189300000,2.24306,"A","chr4",189200000,189300000,2.09467,"A",-0.14839,"AA",8.74413342362143e-05,1
"19281","chr4",189300000,189400000,21.90248,"A","chr4",189300000,189400000,-1.75758,"B",-23.66006,"AB",2.82017849149868,0.41985560938121
"19282","chr4",189400000,189500000,6.649905,"A","chr4",189400000,189500000,-2.55529,"B",-9.205195,"AB",0.151285246001525,1
"19283","chr4",189500000,189600000,-8.532525,"B","chr4",189500000,189600000,1.447495,"A",9.98002,"BA",0.0296563814864069,1
"19284","chr4",189600000,189700000,-11.66334,"B","chr4",189600000,189700000,1.99838,"A",13.66172,"BA",0.188567748618509,1
"19285","chr4",189700000,189800000,-14.23839,"B","chr4",189700000,189800000,4.22036,"A",18.45875,"BA",2.3227009291527,0.595516661666982
"19286","chr4",189800000,189900000,2.36737,"A","chr4",189800000,189900000,2.990395,"A",0.623025,"AA",0.00278482504555531,1
"19287","chr4",189900000,190000000,3.221245,"A","chr4",189900000,190000000,2.48114,"A",-0.740105,"AA",0.00023175699400634,1
"19288","chr4",190000000,190100000,1.35421,"A","chr4",190000000,190100000,-2.09367,"B",-3.44788,"AB",0.00824740143560404,1
"19289","chr4",190100000,190200000,-21.312615,"B","chr4",190100000,190200000,-4.10379,"B",17.208825,"BB",0.0019027791974678,1
"19290","chr4",190200000,190300000,-30.00184,"B","chr4",190200000,190300000,-4.04541,"B",25.95643,"BB",0.214347560461197,1
"19291","chr4",190300000,190400000,-30.734235,"B","chr4",190300000,190400000,-8.06604,"B",22.668195,"BB",0.00249440900622876,1
"19292","chr4",190400000,190500000,-30.571545,"B","chr4",190400000,190500000,-8.35563,"B",22.215915,"BB",0.00127374974153209,1
"19293","chr4",190500000,190600000,-26.70517,"B","chr4",190500000,190600000,-11.81082,"B",14.89435,"BB",0.00804278613173001,1
"19294","chr4",190600000,190700000,-24.695935,"B","chr4",190600000,190700000,-9.915555,"B",14.78038,"BB",0.00146342473811352,1
"19295","chr4",190700000,190800000,-29.48426,"B","chr4",190700000,190800000,-4.140255,"B",25.344005,"BB",0.130328332497254,1
"19296","chr4",190800000,190900000,-15.05218,"B","chr4",190800000,190900000,-1.01482,"B",14.03736,"BB",0.0112108587593282,1
"19297","chr4",190900000,191000000,-10.784735,"B","chr4",190900000,191000000,1.21684,"A",12.001575,"BA",0.0497912133267569,1
"19298","chr4",191000000,191100000,-0.110525,"B","chr4",191000000,191100000,-7.432465,"B",-7.32194,"BB",1.08016021793476,1
"19299","chr5",0,100000,19.444925,"A","chr5",0,100000,17.365575,"A",-2.07935,"AA",0.21543761114884,1
"19300","chr5",100000,200000,18.12633,"A","chr5",100000,200000,24.003475,"A",5.877145,"AA",2.41572345605213,0.587709214043609
"19301","chr5",200000,300000,32.003755,"A","chr5",200000,300000,23.64824,"A",-8.355515,"AA",0.0846986494126888,1
"19302","chr5",300000,400000,32.236095,"A","chr5",300000,400000,17.76977,"A",-14.466325,"AA",0.00046225576860476,1
"19303","chr5",400000,500000,34.096115,"A","chr5",400000,500000,17.891665,"A",-16.20445,"AA",5.55979143039558e-05,1
"19304","chr5",500000,600000,20.595795,"A","chr5",500000,600000,19.067285,"A",-1.52851,"AA",0.335132301631374,1
"19305","chr5",600000,700000,22.305425,"A","chr5",600000,700000,11.386825,"A",-10.9186,"AA",0.00036950480819667,1
"19306","chr5",700000,800000,14.831895,"A","chr5",700000,800000,12.79069,"A",-2.041205,"AA",0.0718409116894185,1
"19307","chr5",800000,900000,20.869405,"A","chr5",800000,900000,13.861345,"A",-7.00806,"AA",0.0165238609594979,1
"19308","chr5",900000,1000000,26.886185,"A","chr5",900000,1000000,15.08564,"A",-11.800545,"AA",0.00197875152855461,1
"19309","chr5",1000000,1100000,17.856225,"A","chr5",1000000,1100000,8.05471,"A",-9.801515,"AA",2.56070535970291e-05,1
"19310","chr5",1100000,1200000,26.54397,"A","chr5",1100000,1200000,10.35922,"A",-16.18475,"AA",7.68555017716941e-06,1
"19311","chr5",1200000,1300000,14.12946,"A","chr5",1200000,1300000,9.63878,"A",-4.49068,"AA",0.00680340785795921,1
"19312","chr5",1300000,1400000,22.60187,"A","chr5",1300000,1400000,13.427515,"A",-9.174355,"AA",0.00437448340263861,1
"19313","chr5",1400000,1500000,15.100845,"A","chr5",1400000,1500000,10.88257,"A",-4.218275,"AA",0.0154849388226942,1
"19314","chr5",1500000,1600000,32.132915,"A","chr5",1500000,1600000,18.30561,"A",-13.827305,"AA",0.00103587850907664,1
"19315","chr5",1600000,1700000,10.11626,"A","chr5",1600000,1700000,4.242675,"A",-5.873585,"AA",2.3485663507125e-05,1
"19316","chr5",1700000,1800000,6.56928,"A","chr5",1700000,1800000,2.421945,"A",-4.147335,"AA",2.35779241367496e-06,1
"19317","chr5",1800000,1900000,21.583035,"A","chr5",1800000,1900000,3.89972,"A",-17.683315,"AA",0.0050683476944915,1
"19318","chr5",1900000,2000000,25.055765,"A","chr5",1900000,2000000,-8.02978,"B",-33.085545,"AB",13.8837868365502,0.00213570597719481
"19319","chr5",2000000,2100000,5.309225,"A","chr5",2000000,2100000,-15.406345,"B",-20.71557,"AB",6.55860236925811,0.104623010309064
"19320","chr5",2100000,2200000,-7.88663,"B","chr5",2100000,2200000,-14.56729,"B",-6.68066,"BB",0.649184951981402,1
"19321","chr5",2200000,2300000,-8.280455,"B","chr5",2200000,2300000,-15.58677,"B",-7.306315,"BB",1.05938273844444,1
"19322","chr5",2300000,2400000,-15.066785,"B","chr5",2300000,2400000,-13.14493,"B",1.921855,"BB",0.0523792167922995,1
"19323","chr5",2400000,2500000,-11.07199,"B","chr5",2400000,2500000,-14.91163,"B",-3.83964,"BB",0.485081195605026,1
"19324","chr5",2500000,2600000,-4.93606,"B","chr5",2500000,2600000,-18.560075,"B",-13.624015,"BB",4.1396949899255,0.304369766970941
"19325","chr5",2600000,2700000,5.663665,"A","chr5",2600000,2700000,-16.254735,"B",-21.9184,"AB",7.22200672449364,0.0540180082014295
"19326","chr5",2700000,2800000,12.24092,"A","chr5",2700000,2800000,-17.20575,"B",-29.44667,"AB",18.3824984843394,0.0002462167452178
"19327","chr5",2800000,2900000,-2.98682,"B","chr5",2800000,2900000,-15.38757,"B",-12.40075,"BB",2.12646905920781,0.615392629298995
"19328","chr5",2900000,3000000,-2.751255,"B","chr5",2900000,3000000,-22.34568,"B",-19.594425,"BB",11.5422901457725,0.00654465823868012
"19329","chr5",3000000,3100000,1.080565,"A","chr5",3000000,3100000,-16.60943,"B",-17.689995,"AB",4.84775776769609,0.144881198797689
"19330","chr5",3100000,3200000,0.407425,"A","chr5",3100000,3200000,-17.948665,"B",-18.35609,"AB",5.58246642041791,0.152357114660039
"19331","chr5",3200000,3300000,1.148305,"A","chr5",3200000,3300000,-17.612105,"B",-18.76041,"AB",5.74662783567792,0.110521262917214
"19332","chr5",3300000,3400000,12.407265,"A","chr5",3300000,3400000,-14.07246,"B",-26.479725,"AB",10.7459198295429,0.00960596357312187
"19333","chr5",3400000,3500000,1.888195,"A","chr5",3400000,3500000,-21.05536,"B",-22.943555,"AB",13.6140907519242,0.0025390905798656
"19334","chr5",3500000,3600000,11.384765,"A","chr5",3500000,3600000,-15.9201,"B",-27.304865,"AB",12.9276752763722,0.00305208468303063
"19335","chr5",3600000,3700000,23.80917,"A","chr5",3600000,3700000,-19.451855,"B",-43.261025,"AB",62.6382753811594,1.1744787818709e-13
"19336","chr5",3700000,3800000,19.26607,"A","chr5",3700000,3800000,-19.205445,"B",-38.471515,"AB",47.5359206995453,1.81500957748618e-10
"19337","chr5",3800000,3900000,28.848105,"A","chr5",3800000,3900000,-15.91633,"B",-44.764435,"AB",60.6764780381253,3.06381373530828e-13
"19338","chr5",3900000,4000000,20.97765,"A","chr5",3900000,4000000,-19.80748,"B",-40.78513,"AB",53.7616799952843,1.29860148220842e-11
"19339","chr5",4000000,4100000,23.749445,"A","chr5",4000000,4100000,-23.4448,"B",-47.194245,"AB",102.738743681055,3.33901305826258e-22
"19340","chr5",4100000,4200000,23.137955,"A","chr5",4100000,4200000,-19.51531,"B",-42.653265,"AB",62.6032965876905,1.25388486724218e-13
"19341","chr5",4200000,4300000,17.96843,"A","chr5",4200000,4300000,-17.80138,"B",-35.76981,"AB",34.0337949451371,1.1919889323325e-07
"19342","chr5",4300000,4400000,28.07886,"A","chr5",4300000,4400000,-14.727535,"B",-42.806395,"AB",50.110559862284,5.19693444908552e-11
"19343","chr5",4400000,4500000,9.401405,"A","chr5",4400000,4500000,-19.55422,"B",-28.955625,"AB",20.2804277331384,9.79293219083553e-05
"19344","chr5",4500000,4600000,12.99692,"A","chr5",4500000,4600000,-20.011435,"B",-33.008355,"AB",30.9301680985894,4.85152285952632e-07
"19345","chr5",4600000,4700000,-8.995205,"B","chr5",4600000,4700000,-20.719825,"B",-11.72462,"BB",4.21945053273233,0.196762779644185
"19346","chr5",4700000,4800000,-10.93038,"B","chr5",4700000,4800000,-15.74269,"B",-4.81231,"BB",0.717790588797099,1
"19347","chr5",4800000,4900000,-9.41341,"B","chr5",4800000,4900000,-18.019365,"B",-8.605955,"BB",2.00688114961805,0.704026682015533
"19348","chr5",4900000,5000000,-14.843135,"B","chr5",4900000,5000000,-19.62712,"B",-4.783985,"BB",1.45473744480546,0.955806909640897
"19349","chr5",5000000,5100000,-7.327855,"B","chr5",5000000,5100000,-13.044215,"B",-5.71636,"BB",0.456030843938823,1
"19350","chr5",5100000,5200000,-5.76334,"B","chr5",5100000,5200000,-10.05461,"B",-4.29127,"BB",0.163998372816246,1
"19351","chr5",5200000,5300000,-5.083545,"B","chr5",5200000,5300000,-7.75199,"B",-2.668445,"BB",0.0287011883093188,1
"19352","chr5",5300000,5400000,-1.444565,"B","chr5",5300000,5400000,-4.324725,"B",-2.88016,"BB",0.00172051090360012,1
"19353","chr5",5400000,5500000,1.66127,"A","chr5",5400000,5500000,4.38332,"A",2.72205,"AA",0.0155503316236326,1
"19354","chr5",5500000,5600000,-24.42914,"B","chr5",5500000,5600000,-12.925805,"B",11.503335,"BB",0.00079878051224356,1
"19355","chr5",5600000,5700000,-28.500895,"B","chr5",5600000,5700000,-16.82061,"B",11.680285,"BB",0.00254204876107168,1
"19356","chr5",5700000,5800000,-28.320455,"B","chr5",5700000,5800000,-16.975195,"B",11.34526,"BB",0.00641145633699074,1
"19357","chr5",5800000,5900000,-25.054265,"B","chr5",5800000,5900000,-15.174905,"B",9.87936,"BB",0.00407228045541287,1
"19358","chr5",5900000,6000000,-24.9449,"B","chr5",5900000,6000000,-16.901675,"B",8.043225,"BB",0.0170450769000517,1
"19359","chr5",6000000,6100000,-25.74594,"B","chr5",6000000,6100000,-9.23515,"B",16.51079,"BB",8.49785481422471e-05,1
"19360","chr5",6100000,6200000,-21.75134,"B","chr5",6100000,6200000,-0.93101,"B",20.82033,"BB",0.305442005866715,1
"19361","chr5",6200000,6300000,-18.754565,"B","chr5",6200000,6300000,-9.326425,"B",9.42814,"BB",0.00022597246408298,1
"19362","chr5",6300000,6400000,-8.787305,"B","chr5",6300000,6400000,-3.38827,"B",5.399035,"BB",5.53936053233949e-08,1
"19363","chr5",6400000,6500000,4.80017,"A","chr5",6400000,6500000,-3.331885,"B",-8.132055,"AB",0.00848076803258398,1
"19364","chr5",6500000,6600000,-4.532425,"B","chr5",6500000,6600000,-5.65945,"B",-1.127025,"BB",0.0030353046538359,1
"19365","chr5",6600000,6700000,9.0486,"A","chr5",6600000,6700000,8.23515,"A",-0.81345,"AA",0.0172297325078521,1
"19366","chr5",6700000,6800000,8.8529,"A","chr5",6700000,6800000,3.948835,"A",-4.904065,"AA",6.59796282753656e-05,1
"19367","chr5",6800000,6900000,-21.684775,"B","chr5",6800000,6900000,-15.5272,"B",6.157575,"BB",0.0275830166393779,1
"19368","chr5",6900000,7000000,-24.985675,"B","chr5",6900000,7000000,-20.261085,"B",4.72459,"BB",0.185333015821482,1
"19369","chr5",7000000,7100000,-25.143035,"B","chr5",7000000,7100000,-18.354395,"B",6.78864,"BB",0.0597107988112877,1
"19370","chr5",7100000,7200000,-28.315535,"B","chr5",7100000,7200000,-16.45104,"B",11.864495,"BB",0.00200265294461973,1
"19371","chr5",7200000,7300000,-22.693995,"B","chr5",7200000,7300000,-16.589395,"B",6.1046,"BB",0.0389235453244669,1
"19372","chr5",7300000,7400000,-25.029665,"B","chr5",7300000,7400000,-16.62164,"B",8.408025,"BB",0.0156023709991046,1
"19373","chr5",7400000,7500000,-30.643945,"B","chr5",7400000,7500000,-18.1799,"B",12.464045,"BB",0.00233812146552868,1
"19374","chr5",7500000,7600000,-23.54242,"B","chr5",7500000,7600000,-17.461905,"B",6.080515,"BB",0.0557096232839898,1
"19375","chr5",7600000,7700000,-17.34691,"B","chr5",7600000,7700000,-17.202505,"B",0.144405000000003,"BB",0.311485160312235,1
"19376","chr5",7700000,7800000,-19.6502,"B","chr5",7700000,7800000,-14.869105,"B",4.781095,"BB",0.0543863064937299,1
"19377","chr5",7800000,7900000,-11.15009,"B","chr5",7800000,7900000,-3.1182,"B",8.03189,"BB",4.53382349648115e-05,1
"19378","chr5",7900000,8000000,-25.022645,"B","chr5",7900000,8000000,-14.010685,"B",11.01196,"BB",0.00186056168849616,1
"19379","chr5",8000000,8100000,-29.932495,"B","chr5",8000000,8100000,-16.535485,"B",13.39701,"BB",0.00043962877728764,1
"19380","chr5",8100000,8200000,-32.30583,"B","chr5",8100000,8200000,-20.695535,"B",11.610295,"BB",0.0129060474400214,1
"19381","chr5",8200000,8300000,-27.81308,"B","chr5",8200000,8300000,-19.1957,"B",8.61738,"BB",0.0330305698001276,1
"19382","chr5",8300000,8400000,-33.31868,"B","chr5",8300000,8400000,-16.020665,"B",17.298015,"BB",1.80740422601214e-06,1
"19383","chr5",8400000,8500000,-26.413075,"B","chr5",8400000,8500000,-10.733775,"B",15.6793,"BB",3.34577359334516e-06,1
"19384","chr5",8500000,8600000,-33.93641,"B","chr5",8500000,8600000,-16.52945,"B",17.40696,"BB",1.41421087769627e-06,1
"19385","chr5",8600000,8700000,-29.783925,"B","chr5",8600000,8700000,-20.07102,"B",9.712905,"BB",0.030291790894522,1
"19386","chr5",8700000,8800000,-5.66969,"B","chr5",8700000,8800000,-20.16387,"B",-14.49418,"BB",5.33605291712962,0.135151112851444
"19387","chr5",8800000,8900000,5.778955,"A","chr5",8800000,8900000,-20.38288,"B",-26.161835,"AB",16.8647027803792,0.00046315046090564
"19388","chr5",8900000,9000000,14.36649,"A","chr5",8900000,9000000,-19.30035,"B",-33.66684,"AB",30.9337556998672,4.23259344928582e-07
"19389","chr5",9000000,9100000,10.216375,"A","chr5",9000000,9100000,-24.426415,"B",-34.64279,"AB",47.1344292956742,2.31943472971154e-10
"19390","chr5",9100000,9200000,12.473845,"A","chr5",9100000,9200000,-17.10587,"B",-29.579715,"AB",17.8970135219365,0.00023000398026684
"19391","chr5",9200000,9300000,15.576715,"A","chr5",9200000,9300000,-18.730145,"B",-34.30686,"AB",30.9473905646892,5.67859853699994e-07
"19392","chr5",9300000,9400000,17.73584,"A","chr5",9300000,9400000,-18.940375,"B",-36.676215,"AB",38.5257675239451,1.27406951850159e-08
"19393","chr5",9400000,9500000,14.444155,"A","chr5",9400000,9500000,-16.92538,"B",-31.369535,"AB",21.0980420140405,6.57238937085618e-05
"19394","chr5",9500000,9600000,-3.17123,"B","chr5",9500000,9600000,-19.810655,"B",-16.639425,"BB",6.75815507024497,0.0578033007392696
"19395","chr5",9600000,9700000,-24.98372,"B","chr5",9600000,9700000,-18.144345,"B",6.839375,"BB",0.0442713930987697,1
"19396","chr5",9700000,9800000,-20.80219,"B","chr5",9700000,9800000,-16.60326,"B",4.19893,"BB",0.0775601801155319,1
"19397","chr5",9800000,9900000,-28.446985,"B","chr5",9800000,9900000,-12.75284,"B",15.694145,"BB",2.70229339255603e-08,1
"19398","chr5",9900000,10000000,-18.49818,"B","chr5",9900000,10000000,-17.29339,"B",1.20479,"BB",0.279820347509461,1
"19399","chr5",10000000,10100000,-18.93943,"B","chr5",10000000,10100000,-15.503525,"B",3.435905,"BB",0.0760766483730744,1
"19400","chr5",10100000,10200000,-22.478245,"B","chr5",10100000,10200000,-6.852585,"B",15.62566,"BB",0.0005519280776041,1
"19401","chr5",10200000,10300000,7.070555,"A","chr5",10200000,10300000,9.319725,"A",2.24917,"AA",0.101785613307702,1
"19402","chr5",10300000,10400000,24.474325,"A","chr5",10300000,10400000,19.991085,"A",-4.48324,"AA",0.167460747421784,1
"19403","chr5",10400000,10500000,13.24573,"A","chr5",10400000,10500000,7.216405,"A",-6.029325,"AA",0.00047225031259473,1
"19404","chr5",10500000,10600000,15.47285,"A","chr5",10500000,10600000,12.774545,"A",-2.698305,"AA",0.0547191454662977,1
"19405","chr5",10600000,10700000,9.780875,"A","chr5",10600000,10700000,8.55787,"A",-1.223005,"AA",0.020368095334857,1
"19406","chr5",10700000,10800000,-4.779035,"B","chr5",10700000,10800000,0.56833,"A",5.347365,"BA",0.00060252345117438,1
"19407","chr5",10800000,10900000,-24.085725,"B","chr5",10800000,10900000,-14.97377,"B",9.111955,"BB",0.00855875642095835,1
"19408","chr5",10900000,11000000,-27.4976,"B","chr5",10900000,11000000,-15.958105,"B",11.539495,"BB",0.00183190542226496,1
"19409","chr5",11000000,11100000,-26.01162,"B","chr5",11000000,11100000,-12.055685,"B",13.955935,"BB",1.19502161792596e-05,1
"19410","chr5",11100000,11200000,-27.915635,"B","chr5",11100000,11200000,-17.2163,"B",10.699335,"BB",0.00750296705246383,1
"19411","chr5",11200000,11300000,-21.681925,"B","chr5",11200000,11300000,-15.30926,"B",6.372665,"BB",0.0233801689559235,1
"19412","chr5",11300000,11400000,-31.190445,"B","chr5",11300000,11400000,-18.66622,"B",12.524225,"BB",0.00287822638644244,1
"19413","chr5",11400000,11500000,-24.667985,"B","chr5",11400000,11500000,-19.41614,"B",5.251845,"BB",0.151732283578649,1
"19414","chr5",11500000,11600000,-30.063685,"B","chr5",11500000,11600000,-15.24301,"B",14.820675,"BB",7.42719239670502e-05,1
"19415","chr5",11600000,11700000,-28.394385,"B","chr5",11600000,11700000,-17.149255,"B",11.24513,"BB",0.00612251882101027,1
"19416","chr5",11700000,11800000,-31.020655,"B","chr5",11700000,11800000,-20.28015,"B",10.740505,"BB",0.0181721968313241,1
"19417","chr5",11800000,11900000,-27.02068,"B","chr5",11800000,11900000,-17.069525,"B",9.951155,"BB",0.00733331642746183,1
"19418","chr5",11900000,12000000,-23.844115,"B","chr5",11900000,12000000,-12.122805,"B",11.72131,"BB",0.00038004858844468,1
"19419","chr5",12000000,12100000,-23.831165,"B","chr5",12000000,12100000,-10.33367,"B",13.497495,"BB",1.68342974917269e-06,1
"19420","chr5",12100000,12200000,-29.989,"B","chr5",12100000,12200000,-15.653315,"B",14.335685,"BB",6.99774617782948e-05,1
"19421","chr5",12200000,12300000,-25.31492,"B","chr5",12200000,12300000,-9.82594,"B",15.48898,"BB",3.17373796763455e-05,1
"19422","chr5",12300000,12400000,-27.90544,"B","chr5",12300000,12400000,-12.55612,"B",15.34932,"BB",2.53236679610618e-07,1
"19423","chr5",12400000,12500000,-27.880095,"B","chr5",12400000,12500000,-11.20625,"B",16.673845,"BB",1.91740667401698e-05,1
"19424","chr5",12500000,12600000,-32.628655,"B","chr5",12500000,12600000,-4.511825,"B",28.11683,"BB",0.616749932112647,1
"19425","chr5",12600000,12700000,-27.41638,"B","chr5",12600000,12700000,-6.842345,"B",20.574035,"BB",0.0245659814494391,1
"19426","chr5",12700000,12800000,-26.22567,"B","chr5",12700000,12800000,-4.88017,"B",21.3455,"BB",0.0434440409857761,1
"19427","chr5",12800000,12900000,-19.398355,"B","chr5",12800000,12900000,-0.84067,"B",18.557685,"BB",0.173738820212537,1
"19428","chr5",12900000,13000000,-18.170675,"B","chr5",12900000,13000000,-8.459455,"B",9.71122,"BB",2.20854312070161e-05,1
"19429","chr5",13000000,13100000,-20.086445,"B","chr5",13000000,13100000,-4.5935,"B",15.492945,"BB",0.00188621002184029,1
"19430","chr5",13100000,13200000,-8.339355,"B","chr5",13100000,13200000,-0.708605,"B",7.63075,"BB",0.00103251258395961,1
"19431","chr5",13200000,13300000,-4.175305,"B","chr5",13200000,13300000,-0.947715,"B",3.22759,"BB",2.89688427992951e-05,1
"19432","chr5",13300000,13400000,-2.515155,"B","chr5",13300000,13400000,-0.589355,"B",1.9258,"BB",2.32762922820548e-06,1
"19433","chr5",13400000,13500000,-1.75056,"B","chr5",13400000,13500000,-2.959115,"B",-1.208555,"BB",1.63777600450606e-05,1
"19434","chr5",13500000,13600000,10.582775,"A","chr5",13500000,13600000,9.30483,"A",-1.277945,"AA",0.0265108828689533,1
"19435","chr5",13600000,13700000,12.916185,"A","chr5",13600000,13700000,5.08397,"A",-7.832215,"AA",1.74662365023983e-06,1
"19436","chr5",13700000,13800000,-0.24429,"B","chr5",13700000,13800000,2.710275,"A",2.954565,"BA",0.00463547802202586,1
"19437","chr5",13800000,13900000,-2.419915,"B","chr5",13800000,13900000,1.59531,"A",4.015225,"BA",0.00110249384754772,1
"19438","chr5",13900000,14000000,7.96429,"A","chr5",13900000,14000000,6.02977,"A",-1.93452,"AA",0.00317124952835489,1
"19439","chr5",14000000,14100000,33.438825,"A","chr5",14000000,14100000,22.785745,"A",-10.65308,"AA",0.0284388593220419,1
"19440","chr5",14100000,14200000,38.083935,"A","chr5",14100000,14200000,31.005025,"A",-7.07891,"AA",0.236598636318656,1
"19441","chr5",14200000,14300000,36.324905,"A","chr5",14200000,14300000,31.21521,"A",-5.109695,"AA",0.481619555653849,1
"19442","chr5",14300000,14400000,26.189105,"A","chr5",14300000,14400000,25.80818,"A",-0.380925000000001,"AA",0.986402325024773,1
"19443","chr5",14400000,14500000,21.39466,"A","chr5",14400000,14500000,19.79956,"A",-1.5951,"AA",0.34055102143414,1
"19444","chr5",14500000,14600000,11.3674,"A","chr5",14500000,14600000,18.41532,"A",7.04792,"AA",1.75249988934155,0.786163090789596
"19445","chr5",14600000,14700000,15.48508,"A","chr5",14600000,14700000,14.560165,"A",-0.924915,"AA",0.143689679576415,1
"19446","chr5",14700000,14800000,17.9322,"A","chr5",14700000,14800000,8.39025,"A",-9.54195,"AA",8.57220296293565e-05,1
"19447","chr5",14800000,14900000,15.87133,"A","chr5",14800000,14900000,13.723785,"A",-2.147545,"AA",0.0885692087865603,1
"19448","chr5",14900000,15000000,22.394885,"A","chr5",14900000,15000000,2.660275,"A",-19.73461,"AA",0.0947445946407572,1
"19449","chr5",15000000,15100000,-14.82606,"B","chr5",15000000,15100000,-0.92937,"B",13.89669,"BB",0.0336680261467934,1
"19450","chr5",15100000,15200000,-30.77251,"B","chr5",15100000,15200000,-9.840785,"B",20.931725,"BB",0.00388560348447453,1
"19451","chr5",15200000,15300000,-32.79336,"B","chr5",15200000,15300000,-15.32026,"B",17.4731,"BB",5.43840058277907e-06,1
"19452","chr5",15300000,15400000,-32.66677,"B","chr5",15300000,15400000,-12.135555,"B",20.531215,"BB",0.00182517104579409,1
"19453","chr5",15400000,15500000,-28.177265,"B","chr5",15400000,15500000,-9.05364,"B",19.123625,"BB",0.00148370663912357,1
"19454","chr5",15500000,15600000,-28.953935,"B","chr5",15500000,15600000,-1.67741,"B",27.276525,"BB",1.25151585893982,1
"19455","chr5",15600000,15700000,-32.044565,"B","chr5",15600000,15700000,-6.606455,"B",25.43811,"BB",0.109609986358579,1
"19456","chr5",15700000,15800000,-30.049875,"B","chr5",15700000,15800000,-6.00874,"B",24.041135,"BB",0.0901751375672577,1
"19457","chr5",15800000,15900000,-28.256435,"B","chr5",15800000,15900000,-5.24982,"B",23.006615,"BB",0.0915592857740301,1
"19458","chr5",15900000,16000000,-29.189735,"B","chr5",15900000,16000000,-9.699925,"B",19.48981,"BB",0.00278696092198379,1
